Hiatus_Size,AVW_Length,Apical_Shift,CL_Strain,US_Strain,CL_Material,US_Material,Levator_Plate_PC1,Levator_Plate_PC2
41.06492921,0.724249736,-0.14711622,0.071548493,0.027294776,64.35146807,7.22388479,2.602733942,4.189378075
35.70288769,1.28818204,-1.643708476,-0.026265924,-0.000937194,292.1144768,322.5900904,-7.803022624,-8.270755002
41.02609571,1.074913782,-1.58095832,-0.006703971,0.023707739,245.6377546,224.4287654,-1.767571623,-7.164237547
42.44257886,1.007203125,-4.905670298,-0.041622292,-0.001822796,147.4289031,303.4285985,1.678144056,2.767478398
34.73188665,1.252619153,2.814274893,-0.151283804,-0.062471068,330.2841751,286.9976021,7.761797456,9.829699343
25.83227092,1.164221175,2.563773689,0.066308502,0.029251499,94.8775882,95.84829091,-6.195595749,-9.368899749
31.65513924,0.785855362,1.452998062,0.019524619,0.019039498,302.2486377,53.84267888,-5.609951541,-1.760846752
51.90923485,0.695419318,-4.1578233,0.047308053,0.024715598,303.9842225,125.7372518,29.07325746,23.25052995
38.54354827,0.858625493,0.380621974,0.006618284,0.005736152,96.07500929,377.9151519,23.50215463,14.31575985
40.24028506,0.960628789,-3.694668279,0.01055832,0.014791074,193.0430245,122.2097493,10.2319061,13.75020507
42.4080079,1.002217767,-2.943702127,0.013960356,0.010070629,278.8114945,298.622345,-0.021765741,-3.240010143
44.66604604,0.957520748,0.643262218,0.005135726,-0.000327918,128.7208428,208.3231484,20.89321899,14.32402284
29.35697807,0.94433482,2.635401012,0.043954051,0.007969855,158.1309429,45.33550896,4.319640906,2.455150944
32.45536477,0.978786317,0.087774691,0.003072087,0.006100097,98.48355229,279.3806711,-2.304297316,-2.852931658
27.90907723,1.066570047,3.77460257,0.048013191,0.015352385,157.7040695,264.2440362,-17.55337797,-10.26859352
33.24500117,1.238641986,3.542645647,-0.01017575,-0.016399973,247.2990815,257.3815595,0.387218729,6.086561481
31.01933403,1.13373144,0.505105226,0.029061774,0.030856336,115.6068756,174.8929194,0.873663267,-15.9197298
33.04470586,0.770234606,5.954955711,0.003366083,-0.005849635,238.9461857,265.2661063,4.580964085,9.470714494
33.71006825,1.137649529,1.124793785,0.003220031,0.008903789,321.8928392,139.092053,-5.017492838,4.241360167
40.3017931,1.116402264,0.543642453,-0.003114409,0.017711937,86.15606815,10.05765813,20.27185445,20.50897222
35.96084867,0.846853506,-1.714758364,-0.025747779,0.001222974,191.1790746,165.2335445,-2.953501696,-0.057232848
29.99530517,1.051755942,-0.715303804,0.051506898,0.032045765,150.3816416,63.92387238,6.111102218,-17.27038708
23.16503003,1.106864069,-2.017562878,0.085186391,0.054044718,140.3122195,240.9253162,-13.75584891,-28.38141356
41.16147519,1.024534166,2.753282778,0.010144506,0.003369812,332.1656812,145.2193119,16.34911655,10.780316
36.06107349,0.652225193,1.338016188,0.022509026,0.011306527,-50.72062879,78.14733833,7.325442869,0.657805655
29.64674931,1.005305096,2.64269786,-0.003806164,0.006084704,181.2676502,50.55795592,-12.41704082,-4.296726071
33.50368348,1.269182932,0.409432339,-0.087091707,-0.038820197,179.6390128,251.2320893,10.10258089,-9.869163691
38.81974112,0.955510193,4.371509539,-0.030975424,-0.021933125,124.8857401,264.3931318,21.77324274,12.66340341
43.63766329,0.764472082,-3.462456332,0.016579502,-0.00330803,190.8292691,265.3970453,4.133955704,-3.728688214
33.9197436,1.005327371,-3.56914281,-0.043116513,-0.01504403,261.2193032,331.5429919,-4.870088954,-12.64372981
36.62842241,0.822368305,2.93876753,-0.051185223,-0.027689849,244.4935484,144.5351858,9.541316956,18.7703664
33.9014813,0.965055074,2.270447028,-0.02752414,-0.016772125,71.47343637,172.3431509,5.975753492,-2.601612969
28.61905853,0.968314831,1.155060372,0.049157342,0.021095815,355.4595471,277.8052179,-10.78319505,-5.213129825
40.23373717,1.178190993,-1.045688201,0.000735444,-0.016843992,182.7839938,113.52087,9.708018773,0.703814809
25.76435287,1.233108028,-3.952547829,-0.024456051,-0.012498684,292.6111033,46.26079161,-6.039892638,-21.9509036
31.65653429,1.045682925,0.363594006,0.038779015,0.020903137,105.8836441,180.1416979,0.143980647,-15.43634686
32.65864285,1.017277147,-1.02066862,-0.034270707,-0.009547488,279.856673,269.3725552,7.922357005,-4.206565289
28.88440047,1.132447856,2.124333445,-0.011809178,0.007337457,81.60010326,197.8183846,-6.580578112,3.958857878
41.89092487,0.966217636,2.017526169,0.022483327,0.014635813,101.5725023,95.66618614,12.88753261,9.772455805
36.42620917,1.350005427,-1.441995136,0.041904895,0.032925318,70.31272398,119.3765153,-4.727324515,-10.85000066
29.94052699,1.079925957,-0.098013908,0.013742746,-0.016287977,275.7227583,359.2153526,-20.11908909,-1.763065238
29.25709805,1.366923103,0.043758437,0.086877522,0.028034672,118.4362302,195.4723216,-6.730590577,-2.588084304
40.25908952,0.988809826,-3.098966894,0.035815795,0.006951857,216.0741758,348.0978269,-11.78485343,-2.561991591
26.30128677,1.002136949,-1.636894282,-0.030527558,-0.020884504,233.6053071,305.9726852,-7.824781804,-8.820946976
28.26198168,0.464551368,0.380448507,-0.021195389,-0.014107106,128.6561314,176.607537,-7.657492543,-10.517703
41.34997728,1.163182343,-2.088317863,-0.050265781,-0.02241301,272.7158008,258.8308139,5.372657506,2.832460723
30.9531059,0.820564341,-4.123692407,0.016156849,0.008242451,88.69561886,252.2711677,-19.53098915,-8.999647163
24.52923632,1.114991863,1.704467345,0.046539453,0.034113581,251.3230308,167.2780419,-11.56921419,-13.62955141
48.82366796,0.986250951,-0.589643843,-0.053220813,-0.010656032,275.1927639,174.2623411,19.90152823,28.16924445
29.82978798,0.905692616,1.58870451,-0.036276136,-0.01037748,136.6309905,162.8010469,-15.53489001,-11.75265285
44.82097137,1.253115125,-3.431189654,-0.052310394,-0.030278987,253.6383554,314.4761803,2.832372155,8.378692281
44.66473274,1.109907792,-1.009554053,0.007128237,-0.000544849,97.21426931,181.5759411,14.98695742,15.99377297
44.39333207,0.910361253,-0.78597505,0.045905909,0.03952377,179.9908508,208.9971891,16.55174925,7.206059816
36.18829489,1.032234756,2.651363926,0.011327025,0.006198266,131.0017441,226.6993424,8.321011809,-3.215873021
22.45681214,0.828115883,1.43691625,0.09843265,0.024723789,159.8742303,286.9207163,-11.4506274,-14.83875761
40.10909027,1.295460089,1.008167314,0.029712782,0.007427884,299.8135398,92.33419926,8.382536459,10.59078679
42.94266823,1.075409178,-7.784556756,-0.042780165,-0.008740345,285.4786047,189.5743776,4.696031688,3.435417419
40.63580132,0.938002083,-2.339202967,-0.00763237,-0.005065625,321.7146768,391.5851242,3.661484072,11.3512757
39.19126886,0.811268196,-1.652716949,-0.025700836,-0.004348156,107.2270887,353.5578367,6.315660927,12.26383251
40.8572101,0.716436127,0.694041296,-0.066274012,-0.029436127,80.21237522,296.4729706,4.933421842,12.47254908
26.56556657,1.457811105,-0.730814713,0.003881897,-0.008607309,173.9213589,-8.572381155,-22.11202737,-22.8924784
39.37656772,1.035238525,0.081174288,-0.007432383,-0.004513111,190.1713365,383.4569612,1.334636463,13.73777464
30.17659197,0.958350066,2.418100179,-0.030783811,0.00132541,96.27087669,72.04857446,-0.669036005,-2.487298274
35.21354401,1.062553257,0.489656209,-0.050749913,-0.016080759,184.9616301,340.3132858,-4.741820718,-5.932242567
37.31054336,1.086610982,-1.099539154,-0.000633238,0.005478531,290.6371621,242.8001346,3.994181162,2.223492617
35.77233205,1.134397755,3.218952093,-0.027471531,-0.01245969,345.1985159,83.12109389,7.367421713,18.28188221
36.10268586,0.751577082,-1.271872835,-0.061092614,-0.032273498,241.7462647,319.2137547,1.86141464,-1.644528856
37.75158741,0.660434698,-1.834545135,-0.033956861,-0.002799864,155.4170648,4.920342166,-3.345477734,8.731945025
42.81055531,0.986902561,-2.750372364,0.029007588,0.006833663,149.0013483,104.5667328,-5.38253856,1.466093646
45.54829266,0.904681874,1.186983034,-0.01901058,-0.001456085,235.9173516,174.3039248,18.65860736,26.77040905
31.0576776,0.917063532,1.510854253,-0.024084961,-0.000853384,320.1643629,248.4443986,-6.175458816,1.710665664
39.10923853,0.891609007,0.06071657,-0.007573043,0.00210959,223.0447498,222.7443537,11.04562643,-2.015858634
30.40731893,0.97236436,-6.868357377,-0.015647768,-0.001322959,269.7204351,95.86994968,-11.33012667,-22.83257707
22.40275191,1.076598704,5.371570117,0.024552085,0.009642338,246.6217446,254.2856216,-14.13700313,-0.234510833
31.06138188,1.544286291,2.000230075,0.022611296,0.020362163,242.2603434,6.545368454,-0.165944518,-9.567039007
30.84696033,0.924189736,-1.02883712,-0.050066964,-0.030148791,185.9841629,130.2366796,-6.925670521,-16.44404599
37.66510098,0.830514499,2.194949844,0.018849836,-0.012828203,201.496459,305.6253043,5.811600916,2.684178536
41.34681158,0.975752455,-1.583813323,-0.056499937,-0.031109342,338.463282,153.394098,6.060011277,17.40681585
35.45281302,1.150122174,-0.374871345,-0.041186025,-0.018997829,132.8353844,95.72787772,1.935841694,-3.815962599
43.55495668,0.930140017,2.237906801,-0.0416667,-0.020824039,92.62259316,126.605935,25.29308366,13.24743317
28.67101123,1.186832796,-2.846735383,0.034442126,0.02616816,281.0393091,164.7539499,-10.17001545,-16.67476147
37.23126063,1.260901236,-1.97475327,-0.004936529,-0.020762009,140.9417258,112.2080234,0.004569168,0.300325371
35.22664498,0.812267708,0.838864202,0.022955345,0.031214815,212.0865651,223.7358412,-2.337317846,4.405073697
33.88190838,0.756377003,3.159042559,0.069203299,0.021008075,27.06266355,212.3062924,-6.338432457,-0.389899377
29.35187016,0.916129085,-2.13172871,-0.017768693,-0.005298053,37.69751934,387.7837206,-6.649863319,-17.69241117
38.82134224,0.870947291,0.782985931,-0.019692402,-0.011332997,265.6072429,94.78181454,4.293825721,4.985618534
42.06468474,0.861442766,3.587556791,0.11447462,0.045529126,214.2820197,309.1798887,8.091064799,21.66114407
27.50146114,0.964322304,3.848355887,-0.026353444,0.00016375,183.611536,308.6817743,6.577142108,-2.970666039
37.66708558,1.010467113,-2.705362649,-0.018608842,-0.007383684,282.4064797,182.0431101,-12.03709987,-0.374626446
34.86858772,0.938326411,-4.477568265,0.076261699,0.032885419,106.3504478,280.5910109,-0.276432146,-7.342997254
40.99324243,1.180106533,-9.014293312,-0.048690805,-0.033971321,344.3658101,228.5079447,-9.449409439,-16.29070696
26.05646035,0.646278581,2.37762637,-0.058631384,-0.028529176,191.8415595,164.1898935,-13.97639362,-7.830843233
29.89675547,0.838817329,-0.057831209,-0.033675091,-0.007574439,276.2055526,270.197319,-21.96627242,-2.056318436
40.41836792,0.741237495,-0.27570107,-0.056131746,-0.007075018,150.6052055,192.7466068,6.896995876,13.07864306
38.1922396,1.205047974,-1.430828233,-0.042254052,-0.014753427,143.6512711,187.8343433,13.62180329,4.070612385
36.18415129,0.818040613,1.131608152,-0.028737651,-0.001446793,312.0989367,103.5545274,6.947217069,9.07638818
32.96073132,0.81911359,2.31800453,-0.046959022,-0.021620712,108.5146898,167.0488356,-0.801785697,8.653725993
19.70828195,0.891929835,4.75341841,-0.002297662,-0.00085944,185.5385949,167.7777536,-5.764094412,-11.31552853
33.60554377,0.837790046,1.114726383,0.091952762,0.044139744,235.9947129,110.3993944,10.27898055,7.810306772
43.57686563,1.151580035,-2.833803767,0.017078798,-0.009968346,260.9225287,244.915541,14.72323418,8.73085197
31.21926046,1.121994715,2.062008128,-0.050244876,-0.016337668,292.6131635,364.0515789,4.342819918,3.598063115
44.8974611,1.030234848,1.268371975,0.021485555,-0.00119864,147.0787496,106.7918044,22.67727452,16.05166185
27.08348083,1.149650035,3.460203564,0.046836202,0.031750181,122.9452403,261.4919089,-4.373760112,-2.717700473
37.38247998,1.074960466,1.179132197,-0.038476902,-0.014797983,226.8247101,73.69013424,3.800578543,0.98112462
37.49410927,1.070124938,-1.893180298,-0.015735876,-0.02608447,147.3877336,121.1307559,5.592228981,9.815474882
44.44925251,0.86016712,-3.689552263,-0.014244892,-0.013606725,217.7680682,189.6308078,3.038565847,16.8309433
44.59429249,1.212875198,0.447619637,-0.010391495,-0.000653758,402.0843099,308.7597437,20.33303748,23.15444763
31.22657879,0.91774039,4.451644292,0.029452939,0.020382825,178.1866589,22.31638835,-4.106075397,3.586302721
36.40699645,0.758517262,0.662208818,-0.027540934,-0.022055682,226.6572442,133.5816022,-13.42468695,-0.083580865
35.7889394,1.309698443,-0.412449955,-0.030052501,-0.009729379,200.6236995,292.972028,-4.691611408,2.188225714
26.28253137,1.074807613,0.746707936,-0.030336519,-0.01164324,209.875738,133.5285813,-24.94262411,-22.17574778
32.16252549,1.108164791,0.804282966,-0.001512392,0.013412363,315.2502116,251.7167431,-3.671679131,-3.076479184
34.34482857,1.061572607,3.457526211,-0.012714174,0.006504704,122.2543989,250.5939953,5.175415791,2.479710372
34.66059561,0.930273434,0.414772243,-0.008490181,-0.002986446,222.9341454,218.9968883,-1.42401204,6.721712518
33.25637634,0.864493472,4.92356446,-0.009875846,-0.002595565,213.8717656,137.3766939,10.14689638,0.042042369
41.71390683,1.03739406,-2.538806775,-0.074180565,-0.025278764,339.0291069,279.0424265,10.06584875,12.33015745
40.32498878,1.377873301,-2.439041056,-0.013406411,0.008051167,139.6917752,131.212911,6.69357477,6.944495924
35.69342312,0.867014682,5.600459426,-0.011495464,-0.008928163,278.630062,199.5720038,2.090112618,5.962745676
26.42041334,0.94206913,2.505536458,-0.029844022,-0.02174456,272.6469779,95.01483736,-0.486433597,-6.693055484
24.63501959,1.018917531,0.991492812,0.062154823,0.032303857,214.19517,149.0785215,-17.48054704,-3.537210102
37.23842237,1.283473827,-2.440313884,-0.024240649,-0.008519635,186.5613031,103.7311915,-2.682044527,-6.812978476
32.04510442,1.273157937,4.36248938,-0.030865549,-0.029064314,144.3478966,219.9682797,3.77524515,-0.91873488
42.84345874,0.984684264,0.399771441,0.016405836,0.013664273,138.4967849,229.8444884,18.13557124,21.20073606
46.5497512,1.230054695,-3.275115147,0.006894754,0.004973628,254.331067,184.7222541,8.094307,13.17307401
43.01049781,1.151527021,-0.534947465,0.050608296,0.029278115,156.5375357,297.0937241,16.92722888,-1.031031421
23.58232661,1.020513515,5.310201943,-0.004453205,-0.013063184,208.2808146,263.1874103,-7.246668825,1.246050602
34.86275511,1.092822415,-2.653348397,-0.02132496,0.005437912,47.7758008,253.2436449,-8.655731442,-19.0010187
38.19707783,1.227036787,-1.095987524,-0.012506322,-0.007396214,282.208817,119.7485327,2.269612519,-2.340103922
29.26194639,1.315757466,-2.154155912,0.001005437,-0.003258452,276.3389298,164.3791752,-1.809702063,-22.38858169
22.65422168,1.298587837,3.441621539,0.018817329,0.030158508,29.35536547,252.0858606,-13.97898618,-13.03737087
36.59134726,0.766794011,3.490740762,-0.049467763,-0.027401033,330.4731495,232.5624232,0.441854979,3.791435082
35.53204459,1.009017407,6.353561589,-0.024882059,0.008328409,198.2201987,273.6137038,19.24393827,23.9504491
36.08685407,0.860140464,-2.22690134,-0.023079301,-0.019025785,161.5421957,166.3960571,-2.651226766,-10.57503695
30.40622462,1.12916024,0.947455568,-0.067623377,-0.021555363,217.3035072,199.4271608,-12.75063257,-6.27652028
43.17955244,1.006758013,0.911189366,-0.065735245,-0.024470745,217.8783109,211.6992384,11.09920701,13.25906381
34.72128576,0.844114251,4.879007827,-0.066135281,-0.04038145,175.7566529,172.7112915,9.376773492,15.28919782
37.03906799,0.983047595,1.917594636,-0.038970381,-0.019957006,103.0707787,268.5459035,-0.836092898,6.608828908
36.88674709,1.194158071,-1.893091658,0.003069292,-0.010024469,399.9202764,162.1594234,-8.882083987,9.773926182
23.60368131,1.315862026,4.373356732,0.003366439,0.000604722,52.72425716,203.2696167,-17.79357512,-5.505403388
29.08240047,1.066645485,0.272012223,0.034116459,-0.022164332,366.109984,70.66413417,-15.6643709,-7.246591896
40.85678332,1.209222469,-2.676309458,-0.057714871,-0.018851466,235.6523806,210.466314,13.06965865,11.42033742
42.58321766,0.966670353,-0.598164072,-0.003468232,-0.014835531,128.1267268,218.6159509,12.40577798,6.08826393
40.61646095,1.032111104,-0.517627123,-0.079466287,-0.035429924,244.8368389,105.7875547,2.373112376,9.009591819
37.92240728,1.028758735,1.880605183,0.019443968,-0.002967994,385.3876228,170.6926126,-1.686063943,4.313914674
38.22304292,0.878095498,0.160383542,-0.057448378,-0.03055611,57.93011778,210.0949895,3.17525207,-4.683238293
42.77462505,0.882035986,-1.06253322,0.030538395,0.031451165,225.898122,137.2561584,2.402339348,13.57497169
21.15933372,0.826134947,1.045313623,-0.002604532,0.01045497,258.3965809,179.0896177,-20.40104844,-17.81691339
45.85761634,0.974611308,-6.630017517,-0.006800078,-0.013746341,358.3804506,218.6930893,9.51409873,14.44833868
41.26776632,0.859963007,3.340417977,-0.011631179,-0.021094772,243.7742099,388.1379537,6.336410043,20.20432777
43.23845475,1.113454809,1.784454285,-0.016000225,-0.013863516,320.5446931,239.6687151,12.68504419,16.86896936
40.69474544,0.956602543,1.564704303,-0.015006604,0.009901795,361.8701794,84.73690951,14.68055808,8.371542864
43.54113863,1.097933233,-3.20697037,-0.04276134,-0.008435928,-19.23542681,104.1711806,7.478693968,10.22569864
25.25783073,1.11016871,-0.465735405,0.010536546,-0.00516596,389.5835783,194.606534,-23.34246365,-27.18338266
49.79290879,1.097001099,-5.823460704,-0.060104804,-0.035037079,226.214759,355.7465991,14.17189803,9.254691643
31.93165197,1.223421195,3.493053396,0.00797703,0.009043297,271.5202181,177.1713312,-1.905474494,2.078435679
26.56044313,0.989491065,2.18184825,-0.025101948,-0.017922081,-38.24840357,197.5704833,5.575811855,-19.1190305
30.82775168,1.003531397,0.596697068,0.013144651,-0.01104771,237.120648,389.3455647,-13.28547398,-7.124200448
33.30083821,0.762373334,4.855544128,-0.052821233,-0.018508684,274.7546832,252.7386127,6.777009031,11.14179703
36.14545668,1.029089794,-0.867752792,0.030332049,0.015509349,419.9903751,330.374551,-3.682222174,12.75093886
38.21339308,0.990170596,2.634134661,0.021209506,-0.012715677,295.0686718,406.0373945,4.815334387,0.823613499
29.95471898,1.294228936,1.645134203,-0.004113194,-0.00356662,158.3038968,367.379504,-12.87741138,-9.204852933
31.06554081,0.852200206,2.910802691,-0.04227715,-0.009394339,306.1046154,187.0036585,14.38817155,-3.48910206
20.62446368,1.196733072,0.591170176,-0.022336145,-0.019986886,330.4353677,116.239717,-14.40012036,-27.34784685
40.44068985,0.98322593,-0.526227227,-0.038352152,-0.005650702,204.8616892,298.2659997,12.38879613,5.948187975
43.66339908,0.955475365,3.285943114,-0.051375778,-0.036423929,300.4249934,273.0037618,11.72269022,15.53642335
39.93947397,1.060889136,-0.493751833,-0.107044217,-0.051077671,122.9857103,371.7639812,19.9972368,-0.934522833
31.18929407,1.140786342,0.109930202,0.045179442,0.028395568,260.7461956,232.9985397,-18.26748299,-17.02758861
35.73393972,0.945264844,-3.268131319,0.033035371,0.005007482,38.98889304,270.6362232,2.398873087,-6.735772018
37.00860185,0.996165511,2.107853855,0.029700839,0.029535149,257.1487772,304.3089665,12.28432131,14.20274995
47.59099376,1.16421763,-8.964271599,0.007392931,-0.002011182,188.5015549,227.2635499,1.881679866,-6.491960874
42.86054968,1.058153939,-2.241931694,0.033853183,0.021292386,171.9792898,202.7780083,11.35465846,10.48730454
35.93333456,1.279617005,1.927315211,0.046505228,0.015599789,67.21303232,282.9653986,-0.036615417,11.60992272
52.37869419,0.898558373,-2.54661059,-0.043978316,-0.015306542,240.9959023,54.91436133,6.377959899,10.15574139
34.71862932,0.797579919,-1.440580599,0.044579219,0.030973302,234.4989102,122.0281946,-10.88019509,-12.73812986
18.02208478,0.749417479,-0.307833241,0.025836614,0.021538831,270.4318637,310.5835586,-25.16315887,-21.87073444
32.57545865,0.845004876,-1.209181665,-0.041731179,-0.004783088,48.31768602,286.8626314,-19.5661177,-23.72478855
37.10431788,0.847596109,-0.08853042,-0.023386577,-0.006970233,218.8475716,275.2941487,6.487396786,9.534057207
39.58485401,1.004080724,-1.581322113,0.044729169,0.017584803,323.0926059,327.4941717,8.132584636,12.91217734
46.03223001,1.05441565,-2.653476105,-0.022986487,-0.019026269,120.3699318,238.2442227,15.75019015,20.00071076
33.22801712,0.927864733,0.566514839,0.028540415,0.002464031,95.52446458,142.8646946,3.966876524,11.99403874
32.19470977,0.824784852,2.157557185,0.027368941,0.006187136,291.9490897,182.4085117,4.416162074,4.800624911
39.09687451,1.024663569,1.027065452,-0.051830945,-0.006707677,116.1206449,63.94665095,11.41182679,1.291284367
38.33353553,1.40342782,-3.549084067,-0.028138803,-0.001849137,350.3363753,296.9125561,-0.197091579,-8.551750586
40.87630345,1.046016983,-1.898529323,0.017181206,-0.005144257,207.3202193,212.5598414,6.595426634,16.65130382
31.54215744,1.139149772,0.749805083,-0.004057576,-0.014872107,134.2127801,25.80523343,2.696585363,1.604361084
26.03486473,0.70468011,3.980290791,-0.030977418,0.009271883,65.87225529,126.2982084,-9.737770765,-3.261665212
41.1988438,1.126125995,-1.733066013,0.047684303,0.060302882,206.4387124,270.637672,13.55663463,24.67312888
33.93016636,1.523960701,-3.36684007,-0.007531362,0.007323015,57.64247012,302.6915264,-12.47476947,-9.347459458
27.33316337,1.012088262,1.413149277,0.01608414,0.002650954,160.7971871,220.7067369,-9.004701988,2.396808476
37.58024885,1.315145809,-3.700523522,0.047275519,0.012754384,131.3416033,172.9026453,-3.743017202,1.562667467
36.88323818,0.955395928,-1.216625092,-0.012266348,-0.011453796,263.0780025,56.9255189,3.5273448,-4.210413633
12.28191283,0.960636909,3.20636687,0.048123959,0.018565472,168.9040433,290.0832483,-12.02859729,-30.49331665
46.9941395,1.095237281,-2.960114305,0.089263826,0.028204548,65.30776857,172.8836546,7.246543024,11.24631971
26.97119738,1.243641149,1.727479815,-0.016055401,0.007736934,263.3018731,222.2982284,-10.75797479,-10.5723124
27.20355851,0.872089579,0.051998247,-0.025194571,-0.009654893,292.1172828,34.01306977,-13.36722045,-15.21418006
30.85926106,1.205633471,-3.509297128,0.086730755,0.064194334,152.3570607,80.15148018,-9.931381283,-8.431066321
37.60232622,0.91167703,-0.254059968,0.029094365,0.018533765,251.5326997,321.0162441,-5.127324185,11.69323695
37.77526737,1.176500987,-1.32747344,0.02188839,0.000752191,76.85476573,264.4372762,0.045451484,5.699300165
39.73793489,1.186426009,0.345934889,0.049396307,0.034674765,337.805578,239.6489979,6.953801198,19.13425075
49.6340522,0.998284029,-2.518145652,0.09009889,0.033749493,315.6317869,149.1057531,12.26423884,21.03041186
20.50277287,0.919829436,2.159374944,0.0028839,0.025843148,193.7430184,208.1444409,-15.2690358,-17.71503265
32.34024104,0.699413166,4.568422451,0.031063049,0.022570604,103.758283,171.2855021,6.758567348,5.859348225
37.63474465,0.933991364,-6.764239074,0.040209852,0.026535267,268.232876,250.0937215,-10.19175085,-7.297780382
28.93202893,1.104551166,0.375514677,0.040687157,-0.002276204,289.9921885,108.329612,-13.66074092,2.079976717
35.01941126,0.961252167,-2.68753974,-0.064366272,-0.009317925,-123.8097506,258.8614478,-14.50202271,-6.168509173
27.83298311,1.086042342,-1.750439288,0.024583724,0.014509456,169.6102152,142.5903742,-8.219218857,-18.89647127
36.74251811,0.981504178,-4.416262932,-0.019312732,-0.020501664,221.4358247,148.4552144,-8.362974515,-4.124460619
39.87789222,1.070183469,-2.572617448,-0.045160093,-0.019090522,349.4873431,362.2182777,-5.223281828,1.822466273
30.39854469,0.976836975,3.721839558,0.025332419,0.005413801,94.68104049,337.6285949,-9.688259615,-3.650748103
34.8442908,1.080574962,1.321778253,0.018068563,0.004481323,263.2639146,160.8195846,5.143036596,1.801670886
22.54034135,0.979273286,2.955630221,0.052835722,0.011766199,219.3155753,252.8884716,-10.78225039,-9.023650557
37.01814265,0.993846306,-7.442970043,-0.010035032,-0.028017572,152.3782439,97.95012123,-4.78917279,-11.72739599
37.81820593,0.963737578,-3.694260309,-0.009405822,-0.00641342,32.90244856,299.7603261,-6.912027856,-6.229561927
34.39504366,1.263679017,0.739196895,0.006213219,-0.001827724,192.610447,250.0549483,6.988435103,6.897869528
43.01906678,0.935294489,-4.207973511,-0.046143301,-0.008673724,418.8756442,191.6195558,2.860331097,14.07309743
47.41783487,1.265578487,1.551829591,0.08726076,0.062240974,84.55196858,125.9986386,20.18988216,22.67058475
40.06499176,1.104163556,-2.805539955,-0.035517445,0.006373268,339.7615107,267.0980836,7.308743145,5.45674115
26.80183918,0.902411007,3.485713807,-0.051683884,-0.023569489,233.9784475,377.4218696,-7.820987914,-5.176224903
30.52488149,0.890708068,-4.290780857,-0.031539296,-0.028389496,109.2601382,215.0763781,-14.40546172,-15.55688958
30.13178421,1.055041668,1.85411106,-0.008317702,-0.003160961,62.83077971,99.12378064,-6.902138267,-0.409714537
20.79678884,1.212155476,-0.785209402,-0.019783199,-0.014018154,100.1388673,47.26439484,-27.65256202,-26.51775659
43.24501794,0.921649978,-3.917948299,-0.013469348,0.006764591,70.98392868,120.3277343,-0.33469127,0.103389387
33.9720799,0.738474918,-1.931260952,0.018265635,0.01325882,164.1691898,259.8362733,3.528849436,0.881065454
32.99929408,1.071678001,2.183350923,0.099915698,0.041795324,147.9542294,296.8311742,9.168122093,-0.533728217
30.61692512,0.943467432,4.641421455,0.027275414,0.015088478,36.7955142,151.1317924,10.80329997,-0.288368674
30.96122248,1.16376508,0.149576829,0.035370241,0.019223886,188.559824,241.8407789,-11.63950467,-17.10090286
21.43184108,0.977050203,4.04707287,0.037079888,0.000892261,133.0263956,178.3887446,-1.37846242,-15.88593093
35.02713105,1.045890081,2.466577323,0.02831837,-0.004041353,278.1618059,368.5384403,3.929180548,3.167698153
29.89877327,0.704286224,2.74397237,-0.054574976,-0.006823831,249.8302401,248.9772037,-1.869796239,-3.602002206
55.75651757,1.064143474,-9.358552323,0.031187778,0.012285141,317.86731,216.472073,20.91367735,27.29600209
39.02212693,0.905092397,-4.215911519,0.079335668,0.036997278,339.9889927,26.72389428,16.34645203,-2.500492897
26.81761359,0.613596944,3.452710919,0.005077864,0.006400061,84.7973741,137.3077771,-14.83292839,-6.377460428
31.01540496,1.189224999,-1.895160081,0.056407958,0.035652684,215.4791154,248.9715639,-11.33236075,-0.522724612
44.05624024,1.202137901,0.46325637,-0.073445293,-0.024735728,144.2748776,-0.484099178,11.66249161,5.847338826
30.73959879,1.004491577,-0.766876424,-0.104608466,-0.039557951,361.5411951,170.4653189,-0.958729421,0.706430515
19.1119517,0.803951877,3.245452864,-0.030926892,-0.026902712,194.9307469,100.1424112,-14.41700677,-19.07488282
33.70245338,1.026355469,-1.521749494,-0.046763718,-0.013396692,130.6705516,311.5546834,-4.959104226,-1.138693564
23.99892292,0.947969992,4.284682653,0.051785409,0.004861706,90.08924725,30.2191328,-9.087793086,-4.912577042
26.12398749,1.006408747,4.621460053,-0.003291199,-0.010037683,147.2007449,210.9594972,-3.856562805,-9.034982843
33.5598905,1.212916704,0.55351717,-0.031591,-0.012683589,130.8855177,246.4601585,1.261367598,-10.30148876
31.1303555,0.900771965,0.328356473,0.007113816,0.020152992,187.0749126,183.5035949,-7.275526113,-15.8067358
27.26353834,0.724226341,2.211612138,0.036496755,0.005296571,-21.59118407,304.227731,1.516375033,-14.30514171
39.63388333,0.453525159,-4.394990966,-0.040602494,-0.031357711,277.2406617,181.1477354,2.199910902,-8.80143456
28.25020067,1.059201698,0.866883098,-0.070837451,-0.023589533,177.8556924,68.82003161,-12.24033438,-2.811632205
27.61076975,0.892473514,4.610107149,0.02010793,-0.003283685,231.1518511,298.6235771,-5.221545793,-5.669719986
40.07522589,1.22664072,-4.93982841,-0.007683442,0.010352491,216.039532,173.934987,-3.013892409,-5.48912426
47.08887534,0.897502424,-7.418374325,-0.03680744,-0.009001559,268.246833,275.1290045,0.488448743,0.382943003
