File Name,Part1_E,Part3_E,Part11_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,inner_y3,outer_y1,outer_y2,outer_y3,innerShape_x1,innerShape_x2,innerShape_x3
Part1_E(1.13)Part3_E(1.54)Part11_E(1.23),1.13,1.54,1.23,0.015,1.25,1.75,1.2633645455400453,1.2639129652504142,1.264582432896881,-2.271897942899205,-2.272391249890841,-2.2730411846881204,0.1791382627304719,-0.7245865067612425,-1.2623121484014668
Part1_E(2.4)Part3_E(2.39)Part11_E(2.19),2.4,2.39,2.19,0.015,1.25,1.75,1.2508221093792848,1.2511363336866808,1.2515893393429232,-2.260894672275802,-2.2611168603669944,-2.261569637570564,-0.1766396356283095,0.7206998039023755,1.2554096306411686
Part1_E(1.05)Part3_E(1.2)Part11_E(1.95),1.05,1.2,1.95,0.015,1.25,1.75,1.259617595826548,1.2604491063433323,1.2612187561044823,-2.2660065363151123,-2.267081209800814,-2.267438462174749,0.179875801028654,-0.7277096582305361,-1.268212270867418
Part1_E(2.3)Part3_E(1.95)Part11_E(2.1),2.3,1.95,2.1,0.015,1.25,1.75,1.252928524168355,1.2533060718685936,1.253867180729393,-2.262100873264952,-2.262384646327791,-2.2629503276953264,-0.1767649160994262,0.7223352115653856,1.2585032753492278
Part1_E(2.03)Part3_E(1.46)Part11_E(1.32),2.03,1.46,1.32,0.015,1.25,1.75,1.2615790045013693,1.2619731169097506,1.2627769759101934,-2.2696238901964336,-2.2700367341746355,-2.2704990876860527,0.1784220135340528,-0.7229663832407193,-1.2593438805036388
Part1_E(1.64)Part3_E(2.03)Part11_E(1.98),1.64,2.03,1.98,0.015,1.25,1.75,1.2537446723726449,1.2541654201601482,1.2546693524524937,-2.263189361607758,-2.2635917307868487,-2.264029748021016,-0.1768006540087098,0.7231928546891063,1.2598660987259964
Part1_E(1.04)Part3_E(2.19)Part11_E(1.71),1.04,2.19,1.71,0.015,1.25,1.75,1.2550714973652006,1.2555090476237876,1.255937817947011,-2.265033725586161,-2.265545683393236,-2.2657717504266386,-0.1768552733372677,0.7239476640892525,1.26090203473726
Part1_E(2.14)Part3_E(1.02)Part11_E(1.49),2.14,1.02,1.49,0.015,1.25,1.75,1.264052458867421,1.2645574828520174,1.2656875302062562,-2.2693622018207584,-2.269953882005259,-2.2706816935305087,0.178804206210181,-0.72578546235157,-1.264476223837525
Part1_E(2.21)Part3_E(1.48)Part11_E(1.04),2.21,1.48,1.04,0.015,1.25,1.75,1.2642727398338147,1.2645726011137883,1.2653832522337043,-2.27264194289461,-2.2729752163149257,-2.273332778340301,0.178256886893611,-0.7225453912117296,-1.2584643650008118
Part3_E(1.98)Part11_E(1.31),1.0,1.98,1.31,0.015,1.25,1.75,1.259102942762652,1.2595594414880389,1.2600473461966963,-2.2688883876296497,-2.2693464330754978,-2.269729240727537,-0.1769223470493367,0.7250717059169485,1.2627854725725132
Part1_E(1.44)Part3_E(1.57)Part11_E(1.67),1.44,1.57,1.67,0.015,1.25,1.75,1.2584866413258216,1.2590225772477357,1.2596845975901914,-2.2667679895928434,-2.267283620590208,-2.267892918069654,0.1788372739906613,-0.723569893313815,-1.2606081173049075
Part1_E(1.85)Part3_E(1.93)Part11_E(1.29),1.85,1.93,1.29,0.015,1.25,1.75,1.2582808586985,1.258621321391118,1.2592012098438143,-2.2679148255306565,-2.268214528060161,-2.268656043235752,-0.1767815689347452,0.7230405066312202,1.2593826902348515
Part1_E(1.27)Part3_E(2.47)Part11_E(2.45),1.27,2.47,2.45,0.015,1.25,1.75,1.2506122496469263,1.2510086479326892,1.2513739123466685,-2.260714706246956,-2.261233329583201,-2.2613265736469303,-0.1767416546053537,0.7222989842902385,1.2581351552894675
Part1_E(1.81)Part3_E(1.68)Part11_E(1.13),1.81,1.68,1.13,0.015,1.25,1.75,1.2618052830246542,1.262163001180517,1.2628408166336151,-2.270851096309073,-2.2712075858317817,-2.271569298674436,0.1783496938048994,-0.7222144761298286,-1.257947195532703
Part1_E(2.35)Part3_E(2.02)Part11_E(1.31),2.35,2.02,1.31,0.015,1.25,1.75,1.256936242811204,1.2572153544246625,1.2577951919090262,-2.266748866722754,-2.2670170671799554,-2.2673063214707363,-0.1767189975700787,0.721827649160175,1.2572557566323548
Part1_E(2.24)Part3_E(1.52)Part11_E(1.93),2.24,1.52,1.93,0.015,1.25,1.75,1.256040237760221,1.2564908134428103,1.2572170703315142,-2.2639335439793324,-2.2642852097859048,-2.265026822950139,0.1783515296450763,-0.7223320737058633,-1.2583990172544255
Part1_E(1.72)Part3_E(1.48)Part11_E(1.49),1.72,1.48,1.49,0.015,1.25,1.75,1.2602335918918075,1.2607190990468642,1.26145773117727,-2.268281692335285,-2.268662819833902,-2.269410713814944,0.1786427188439292,-0.7234606592455706,-1.2603154918703188
Part1_E(2.16)Part3_E(1.51)Part11_E(1.62),2.16,1.51,1.62,0.015,1.25,1.75,1.2583238239296266,1.2587763918556685,1.2594888744189927,-2.266397994452604,-2.26663860945091,-2.267501522799308,0.1783599248694789,-0.7224951182561969,-1.2586028703146457
Part1_E(1.46)Part3_E(2.2)Part11_E(1.66),1.46,2.2,1.66,0.015,1.25,1.75,1.2547632512944853,1.2551478989089493,1.2556068223283978,-2.2647726460649547,-2.265113336634733,-2.265539236514288,-0.1767603946153181,0.7227924376360828,1.2589316302700566
Part1_E(1.77)Part3_E(2.07)Part11_E(1.67),1.77,2.07,1.67,0.015,1.25,1.75,1.2550074108747726,1.255383094175262,1.2558953687545018,-2.264727740275017,-2.265013749887321,-2.265523583402908,-0.1767605002137318,0.7226885802055742,1.2588572780556482
Part1_E(1.8)Part3_E(1.02)Part11_E(1.41),1.8,1.02,1.41,0.015,1.25,1.75,1.2655968253953995,1.2662274024024858,1.2672522910481143,-2.271074105421763,-2.2715047174977068,-2.2727249063645005,0.1790401476669404,-0.7266892044869551,-1.2660503160952512
Part1_E(2.33)Part3_E(1.48)Part11_E(1.62),2.33,1.48,1.62,0.015,1.25,1.75,1.258360156090761,1.2587787632190917,1.2595482646931688,-2.266265195184631,-2.266647452414533,-2.26728302794802,0.1782978866477013,-0.7223873668140767,-1.258403665138705
Part1_E(2)Part3_E(1.04)Part11_E(2.23),2.0,1.04,2.23,0.015,1.25,1.75,1.257158043256399,1.257841798007164,1.2587848665239134,-2.262233067506351,-2.2629402149847624,-2.2638561043975165,0.1789795513928642,-0.7259711071678195,-1.2651133913571209
Part1_E(1.71)Part3_E(1.43)Part11_E(2.11),1.71,1.43,2.11,0.015,1.25,1.75,1.2560418910751343,1.2566187172201213,1.2573271270278028,-2.263475911002756,-2.264075907619981,-2.264686305785883,0.1787895044100022,-0.7238016864737689,-1.261133042365092
Part1_E(1.8)Part3_E(2.46)Part11_E(2.16),1.8,2.46,2.16,0.015,1.25,1.75,1.2511525838671078,1.2514968596283915,1.2519074067037597,-2.261366036357086,-2.2616815988279404,-2.2620402741911665,-0.176663656791401,0.7212984569989793,1.2563825310015646
Part1_E(1.1)Part3_E(2.44)Part11_E(2.34),1.1,2.44,2.34,0.015,1.25,1.75,1.251216065918798,1.2516286106136167,1.2519903110340198,-2.261315734410785,-2.26187742025564,-2.26192902211299,-0.1767835788393821,0.7228045651839174,1.2589781386675334
Part1_E(2.29)Part3_E(1.45)Part11_E(2.29),2.29,1.45,2.29,0.015,1.25,1.75,1.2543431211053333,1.2548383749167578,1.2555669878952342,-2.261745289177444,-2.2622084171663017,-2.2629032469292003,0.1784175518924455,-0.7226231396219022,-1.2590195995758255
Part1_E(2.44)Part3_E(1.5)Part11_E(1.35),2.44,1.5,1.35,0.015,1.25,1.75,1.260399413368237,1.2607306234437106,1.2615404752448804,-2.268559733779602,-2.268919704830637,-2.2693420547024536,0.1781949587119219,-0.7221209208233456,-1.2578277086677978
Part1_E(1.94)Part3_E(1.52)Part11_E(1.13),1.94,1.52,1.13,0.015,1.25,1.75,1.263171459246806,1.263532071263138,1.2643005379317191,-2.271634263458917,-2.2720113901570307,-2.2724090369888006,0.1783905474141058,-0.7227935207958837,-1.2589619630696958
Part1_E(1.11)Part3_E(1.21)Part11_E(2.2),1.11,1.21,2.2,0.015,1.25,1.75,1.2575688481974914,1.2583995162998591,1.259130455767252,-2.263870312007535,-2.264980383123713,-2.265240911855394,0.1797907088225149,-0.7273479555890281,-1.2676387886628415
Part1_E(1.11)Part3_E(1.13)Part11_E(1.76),1.11,1.13,1.76,0.015,1.25,1.75,1.2617868578021556,1.262619019503704,1.2634724423249737,-2.267852483466413,-2.268861710711944,-2.269413534588395,0.1798319689834403,-0.728156696967798,-1.268914709834567
Part1_E(1.17)Part3_E(1.35)Part11_E(2.26),1.17,1.35,2.26,0.015,1.25,1.75,1.2562816885310275,1.257021292302693,1.2576866512699505,-2.263293096579928,-2.26427179317058,-2.264514868519444,0.1795072469624334,-0.725881485865043,-1.2650018771247862
Part1_E(2.11)Part3_E(2.37)Part11_E(1.3),2.11,2.37,1.3,0.015,1.25,1.75,1.2552150390852057,1.255479049247158,1.2559454612346257,-2.265756857085783,-2.265997508449789,-2.26623852271028,-0.1766370864241839,0.7209648925611977,1.2555757804227483
Part1_E(2.04)Part3_E(1.32)Part11_E(2.2),2.04,1.32,2.2,0.015,1.25,1.75,1.2557499468261415,1.256312956970849,1.2570937596531395,-2.2626004034462124,-2.2631329177292723,-2.263913878211061,0.1786601761608578,-0.7238005880868418,-1.2611442265191306
Part1_E(2.16)Part3_E(1.38)Part11_E(1.59),2.16,1.38,1.59,0.015,1.25,1.75,1.2595720216339714,1.2600321279918023,1.260846152233954,-2.2670634985085223,-2.267495773030268,-2.2681808776355505,0.1784580962379504,-0.7231987573212999,-1.2598590585723526
Part1_E(1.77)Part3_E(1.19)Part11_E(1.44),1.77,1.19,1.44,0.015,1.25,1.75,1.2633586187014352,1.263935713286872,1.264824175707888,-2.270005333711321,-2.2703993619201315,-2.271435739230671,0.1788737806150822,-0.7253029244696759,-1.263585033651123
Part1_E(2.02)Part3_E(1.97)Part11_E(1.03),2.02,1.97,1.03,0.015,1.25,1.75,1.259968472358735,1.2602444351468804,1.2608173600350057,-2.26991298234608,-2.270179334456442,-2.270434897641495,0.1780255551760287,-0.7206936072966412,-1.255196533741902
Part1_E(2.47)Part3_E(1.69)Part11_E(1.29),2.47,1.69,1.29,0.015,1.25,1.75,1.2593203625064349,1.2596167266883112,1.2603333832608317,-2.268223760857486,-2.268532357600692,-2.2688835036376616,0.1780480303304509,-0.7212333373557477,-1.256217157974978
Part1_E(1.22)Part3_E(1.72)Part11_E(1.71),1.22,1.72,1.71,0.015,1.25,1.75,1.257515451286752,1.2580495186040754,1.2586299894153596,-2.266288208389009,-2.266870442020979,-2.2672909835756694,-0.1769890585374254,0.7259796497858555,1.2648073623666582
Part1_E(1.4)Part3_E(1.36)Part11_E(1.92),1.4,1.36,1.92,0.015,1.25,1.75,1.258148751171309,1.2587967181807944,1.2595290641706156,-2.2653850142757235,-2.266109104265942,-2.26666647597334,0.1791350426258121,-0.7250556604293594,-1.263366457306971
Part1_E(2.11)Part3_E(1.99)Part11_E(1.98),2.11,1.99,1.98,0.015,1.25,1.75,1.2534616127843423,1.253841596298659,1.254385947323128,-2.262802533953004,-2.2630924122521763,-2.2636390908873563,-0.1767634141604697,0.7224611698565264,1.2586473987413018
Part1_E(2.09)Part3_E(2.23)Part11_E(2.26),2.09,2.23,2.26,0.015,1.25,1.75,1.251364884197402,1.2517258570428629,1.2521960732530713,-2.2611018789168926,-2.2613994223648124,-2.2618693342055707,-0.1767022839311862,0.7216372897350936,1.2571381704950415
Part1_E(1.05)Part3_E(2.04)Part11_E(2.08),1.05,2.04,2.08,0.015,1.25,1.75,1.253883598668588,1.2543795802855775,1.2548285745758962,-2.263307399974497,-2.263955480400329,-2.264090010695732,-0.1769269039966466,0.7247640850372217,1.262547022879282
Part1_E(1.49)Part3_E(1.75)Part11_E(2.09),1.49,1.75,2.09,0.015,1.25,1.75,1.2547076051764656,1.2552211484065663,1.255789423490704,-2.263338544926788,-2.263905536660506,-2.2643093167965422,-0.1769315009924455,0.7250104758356974,1.2632877780112215
Part1_E(2.15)Part3_E(1.33)Part11_E(2.1),2.15,1.33,2.1,0.015,1.25,1.75,1.2561899477548664,1.25672078170569,1.2575175906370148,-2.2631330576631403,-2.2636397243737463,-2.264396876289576,0.1785724558461666,-0.7235283863745818,-1.260620077267432
Part1_E(1.15)Part3_E(1.01)Part11_E(1.72),1.15,1.01,1.72,0.015,1.25,1.75,1.2632255692073735,1.264119881191921,1.2650759631572304,-2.2684353236234416,-2.269504114214972,-2.270187505811043,0.1799441811451958,-0.7293388430563984,-1.270999838001701
Part1_E(1.36)Part3_E(1.98)Part11_E(1.92),1.36,1.98,1.92,0.015,1.25,1.75,1.2545984965337211,1.2550591558984403,1.2555587645063755,-2.263960305147134,-2.2644611417524927,-2.2648092635164843,-0.1768625630650043,0.724101412995948,1.2614334701283474
Part1_E(2.17)Part3_E(1.12)Part11_E(1.64),2.17,1.12,1.64,0.015,1.25,1.75,1.261319379661569,1.2618778585939043,1.2628193572508544,-2.267340599422739,-2.2676870573770893,-2.268829373362545,0.1786996778978302,-0.7249050506459224,-1.2629562348852306
Part1_E(1.22)Part3_E(1.33)Part11_E(2.27),1.22,1.33,2.27,0.015,1.25,1.75,1.256264634218618,1.2570026230050804,1.2576817097780812,-2.263169701243858,-2.2641345364124112,-2.264411888351132,0.1794582191355689,-0.7258667141293687,-1.2649679381251366
Part1_E(2.31)Part3_E(2.13)Part11_E(1.86),2.31,2.13,1.86,0.015,1.25,1.75,1.2532163578394375,1.253549220497083,1.2540692842571126,-2.2629445173476306,-2.2631655051950563,-2.2636881875074306,-0.1767049752052185,0.7216021383246283,1.2570256153936157
Part1_E(2.5)Part3_E(1.39)Part11_E(2.08),2.5,1.39,2.08,0.015,1.25,1.75,1.2556382979318457,1.256099326253286,1.2568929546762453,-2.262874875557712,-2.263238458517096,-2.264054479555295,0.1783429525837272,-0.7226214504977375,-1.2589627545131357
Part1_E(2.02)Part3_E(2.2)Part11_E(2.33),2.02,2.2,2.33,0.015,1.25,1.75,1.251278768277833,1.2516535112439944,1.2521236499587998,-2.26092182699307,-2.261257364572933,-2.261691865375279,-0.1767180797941102,0.7218622268234893,1.2575635074686249
Part1_E(2.26)Part3_E(1.65)Part11_E(2.16),2.26,1.65,2.16,0.015,1.25,1.75,1.254053287953514,1.2544948719273314,1.255150476728435,-2.262302526780325,-2.262660110685029,-2.263328123811406,0.1782745275188398,-0.7217030466105299,-1.2573139710437442
Part1_E(1.22)Part3_E(1.21)Part11_E(2.12),1.22,1.21,2.12,0.015,1.25,1.75,1.2579651926076971,1.2587551620511468,1.2595149823802694,-2.264301215131841,-2.265307163098384,-2.2656957845531327,0.1795931907380118,-0.7268976603959927,-1.266777519022127
Part1_E(1.9)Part3_E(1.16)Part11_E(1.39),1.9,1.16,1.39,0.015,1.25,1.75,1.2640609780875964,1.2645918339110649,1.2655485849060368,-2.270509205580672,-2.27103167405241,-2.271837608803657,0.1787951462829194,-0.7252070080068389,-1.263384863624184
Part1_E(1.83)Part3_E(2.39)Part11_E(2.26),1.83,2.39,2.26,0.015,1.25,1.75,1.25102014676644,1.2513770999838585,1.2517995072573942,-2.261064116499063,-2.261403025549501,-2.261757819470948,-0.176681710192143,0.7214958577324369,1.2567883726636435
Part1_E(2.05)Part3_E(1.09)Part11_E(1.25),2.05,1.09,1.25,0.015,1.25,1.75,1.2665185249815871,1.2669603387876784,1.268044218813481,-2.2725630419097707,-2.273090413941892,-2.2737089522130267,0.178738807325866,-0.7254001319195149,-1.2636552289402394
Part1_E(1.67)Part3_E(2.07)Part11_E(1.57),1.67,2.07,1.57,0.015,1.25,1.75,1.255707227521076,1.2560845710271284,1.256592776345607,-2.265495374380874,-2.265782304006112,-2.266286700960315,-0.1767681405846969,0.7228676218022443,1.2591198184655092
Part1_E(2.33)Part3_E(1.88)Part11_E(1.2),2.33,1.88,1.2,0.015,1.25,1.75,1.2587764046478414,1.2590552279704597,1.259683728079817,-2.268325589099554,-2.2686021203092213,-2.268897559251356,0.1779750834954709,-0.7206593104869016,-1.255170045671923
Part1_E(1.91)Part3_E(2.13)Part11_E(2.46),1.91,2.13,2.46,0.015,1.25,1.75,1.2511619673970882,1.2515641051392523,1.2520372715475825,-2.2605973425103123,-2.261003153951198,-2.2613780362952083,-0.1767519922974093,0.7223269005840561,1.2584464557603836
Part1_E(2.15)Part3_E(2.11)Part11_E(2.25),2.15,2.11,2.25,0.015,1.25,1.75,1.2517936712742237,1.2521678744472995,1.2526701810968768,-2.261275180354305,-2.261601410758061,-2.262065911636894,-0.1767313035822422,0.7219753865673637,1.257802895478587
Part1_E(1.41)Part3_E(2.22)Part11_E(1.09),1.41,2.22,1.09,0.015,1.25,1.75,1.2584984056488782,1.2588402836270327,1.259269968361775,-2.268987192612013,-2.26916646747076,-2.2696653001515594,-0.1767344098958167,0.7226681304398462,1.2584361480684307
Part1_E(2.07)Part3_E(2.44)Part11_E(2.45),2.07,2.44,2.45,0.015,1.25,1.75,1.2500692251786767,1.2504102371928405,1.2508291477730584,-2.260117285495033,-2.260424056522905,-2.2607989040435443,-0.1766533168054724,0.7210057600387919,1.2559657010307066
Part1_E(1.02)Part3_E(2.29)Part11_E(2.09),1.02,2.29,2.09,0.015,1.25,1.75,1.252798010966614,1.253238160396118,1.2536303605810115,-2.262744588889664,-2.2633271068222567,-2.263419496059319,-0.1768443749981657,0.7236224857369843,1.260400793487411
Part1_E(1.81)Part3_E(1.45)Part11_E(2.2),1.81,1.45,2.2,0.015,1.25,1.75,1.2552964598013827,1.2558571353717605,1.2565560494983488,-2.262765751407702,-2.263341838283269,-2.263953851569031,0.1787040341406954,-0.723471082724672,-1.260552696507826
Part1_E(1.17)Part3_E(1.33)Part11_E(2.09),1.17,1.33,2.09,0.015,1.25,1.75,1.2574898558552547,1.2582255779377436,1.2589235524172564,-2.2644941798679032,-2.2654337858719464,-2.265765625702928,0.1795069001868016,-0.7260407410471944,-1.2652356697309937
Part1_E(1.65)Part3_E(1.28)Part11_E(2.47),1.65,1.28,2.47,0.015,1.25,1.75,1.254856872751367,1.2555343290321388,1.2562594926636137,-2.2613822754884683,-2.262197209452286,-2.262665062997729,0.1790338088975145,-0.7249593259320694,-1.2633345594676548
Part1_E(1.36)Part3_E(1.61)Part11_E(2.32),1.36,1.61,2.32,0.015,1.25,1.75,1.2543785616326493,1.2549723348350756,1.2555547082728111,-2.2624308429859155,-2.2631733000474243,-2.263454641185537,-0.1770312091878235,0.7263462903947969,1.2658348294595911
Part1_E(2.37)Part11_E(2.46),2.37,1.0,2.46,0.015,1.25,1.75,1.2554750922075515,1.2561239984155856,1.2570934560816271,-2.260095626879207,-2.260741694348721,-2.261743144841671,0.1788079791886346,-0.7254683419908555,-1.2642893649379117
Part1_E(1.8)Part3_E(1.98)Part11_E(2.44),1.8,1.98,2.44,0.015,1.25,1.75,1.2518632424913103,1.2523039955122768,1.2528069114474325,-2.260955359740517,-2.2614254099492306,-2.261794387926626,-0.1768109744550152,0.7231544811339516,1.259987931743083
Part1_E(2.21)Part3_E(1.67)Part11_E(1.55),2.21,1.67,1.55,0.015,1.25,1.75,1.2576706801386353,1.258060468373862,1.2587374576841563,-2.266341150277318,-2.266683659270862,-2.267235571451591,0.1782110367694465,-0.7216621996030637,-1.2570806239600791
Part1_E(1.12)Part3_E(1.26)Part11_E(2.48),1.12,1.26,2.48,0.015,1.25,1.75,1.2555380122449271,1.2563563422598203,1.2570195069094532,-2.261982654031945,-2.263125922041894,-2.2632396843053573,0.1797415518877217,-0.7268419506733926,-1.2668119123404749
Part1_E(1.84)Part3_E(1.55)Part11_E(2.13),1.84,1.55,2.13,0.015,1.25,1.75,1.2551247709881208,1.255644549726795,1.2563110841555132,-2.263037105440022,-2.263542141132376,-2.264158499189429,0.1785891524121128,-0.7228529208231343,-1.2594120590610929
Part1_E(1.39)Part3_E(1.36)Part11_E(2.22),1.39,1.36,2.22,0.015,1.25,1.75,1.2561736256209926,1.2568526510095352,1.25754616077237,-2.2632413340879336,-2.2640723310284225,-2.264476976395132,0.1791909725129218,-0.7250917151575443,-1.2635271357375015
Part1_E(1.23)Part3_E(1.47)Part11_E(2.47),1.23,1.47,2.47,0.015,1.25,1.75,1.2544477451557683,1.2551307476186169,1.255730002157003,-2.261893305167,-2.262815036824981,-2.2629829067500293,-0.1771470247398185,0.72792545047872,1.2688066037737076
Part1_E(1.89)Part3_E(1.08)Part11_E(1.16),1.89,1.08,1.16,0.015,1.25,1.75,1.2682998693782066,1.268757014886936,1.2698429928088286,-2.274369562767032,-2.274909866587957,-2.275523906988524,0.1788420849322766,-0.7258830940865579,-1.2644651654333832
Part1_E(1.46)Part3_E(1.57)Part11_E(2.15),1.46,1.57,2.15,0.015,1.25,1.75,1.2553485096975916,1.255926484257718,1.2565495609940815,-2.2633381270079136,-2.264005283131528,-2.2644190651233256,-0.1770183536426921,0.7262446336416882,1.26565383307351
Part1_E(1.53)Part3_E(1.76)Part11_E(1.19),1.53,1.76,1.19,0.015,1.25,1.75,1.2609432886853815,1.2613687423666566,1.26195022928017,-2.270243696713482,-2.270482703962522,-2.271158497258926,-0.1768765700464083,0.7246119105308614,1.2621404814863293
Part1_E(1.5)Part3_E(1.85)Part11_E(1.6),1.5,1.85,1.6,0.015,1.25,1.75,1.2570333678934318,1.257478093853052,1.2580417986386605,-2.2662559791527204,-2.266636981317294,-2.26719863433002,-0.1768691201537991,0.7243209756048763,1.261795413801568
Part1_E(1.25)Part3_E(2.07)Part11_E(1.21),1.25,2.07,1.21,0.015,1.25,1.75,1.2588391418393303,1.2592283783920597,1.2597087099552686,-2.2689101146400668,-2.26921148310016,-2.2696811043091034,-0.1768170397562056,0.7237753266364204,1.2604742010958874
Part1_E(1.23)Part3_E(1.17)Part11_E(2.44),1.23,1.17,2.44,0.015,1.25,1.75,1.2560706933756964,1.2569098157193832,1.2576369483310534,-2.26200114145467,-2.263136837515725,-2.2633698286432886,0.1796796338661382,-0.7272387108965315,-1.267497960189008
Part1_E(1.32)Part3_E(2.01)Part11_E(1.98),1.32,2.01,1.98,0.015,1.25,1.75,1.2541966095282016,1.2546593476010943,1.2551447424615143,-2.2635982445620324,-2.2641218890931154,-2.264425496240508,-0.1768627434612526,0.7240734973270895,1.261379321980858
Part1_E(2.49)Part3_E(2.14)Part11_E(1.46),2.49,2.14,1.46,0.015,1.25,1.75,1.255117755102387,1.255391096884343,1.2559397052336096,-2.265087181534454,-2.2653442222420086,-2.265630463258722,-0.1766827063006456,0.7212481458256433,1.2562569955610043
Part1_E(2.45)Part3_E(2.09)Part11_E(1.54),2.45,2.09,1.54,0.015,1.25,1.75,1.2549540056121704,1.2552441501429257,1.2558047185107677,-2.2647608909992134,-2.2650344137628733,-2.2653430811187514,-0.1767004526199116,0.7214889268269361,1.2567356727551704
Part1_E(2.19)Part3_E(2.36)Part11_E(1.45),2.19,2.36,1.45,0.015,1.25,1.75,1.2543207563857877,1.2545947022290154,1.2550685624495104,-2.264737328147436,-2.2649864950434075,-2.2652477614701567,-0.1766397428507578,0.7209228432538954,1.2555723459664558
Part1_E(1.65)Part3_E(1.96)Part11_E(1.41),1.65,1.96,1.41,0.015,1.25,1.75,1.2574460562504606,1.257828494460088,1.2583704827163722,-2.267088695883724,-2.267365497182598,-2.267902955970305,-0.1767992858516189,0.7233602599524492,1.2599682722104486
Part1_E(1.72)Part3_E(1.23)Part11_E(1.19),1.72,1.23,1.19,0.015,1.25,1.75,1.266136559160744,1.2666133319057666,1.267549738601266,-2.2731802094522733,-2.2736946414546724,-2.274258464825045,0.1788196611997873,-0.7251172859645909,-1.2631303742311604
Part1_E(2.12)Part3_E(1.89)Part11_E(1.32),2.12,1.89,1.32,0.015,1.25,1.75,1.2579865886489334,1.2583049602544123,1.2589169826376914,-2.267474353151585,-2.267783305783325,-2.2681136064412906,-0.1767733527404378,0.7227181282771817,1.258878771130754
Part1_E(1.81)Part3_E(1.84)Part11_E(1.29),1.81,1.84,1.29,0.015,1.25,1.75,1.258980547293855,1.2593561477972537,1.2599466764589156,-2.268383904626887,-2.2687057351797235,-2.26917438812931,-0.1768159983491324,0.7235431357500108,1.2603125330189036
Part1_E(1.24)Part3_E(1.41)Part11_E(2.08),1.24,1.41,2.08,0.015,1.25,1.75,1.256962179316736,1.2576413650698923,1.2583131522316404,-2.264345477957453,-2.2651876647928817,-2.26554884262057,0.1793047914093255,-0.7251819167693496,-1.2636718967670644
Part1_E(2.33)Part3_E(1.17)Part11_E(1.25),2.33,1.17,1.25,0.015,1.25,1.75,1.2650722414482485,1.2654386296833031,1.2664747385486044,-2.2716346226290582,-2.272085596441156,-2.272626023066432,0.178497104565945,-0.7242072264187481,-1.2615219281291248
Part1_E(2.47)Part3_E(1.56)Part11_E(1.94),2.47,1.56,1.94,0.015,1.25,1.75,1.25552175201724,1.2559593203403094,1.2566514400313369,-2.2635657606324906,-2.263866990853898,-2.264602893750298,0.1782179019084708,-0.7218211620161696,-1.257470137667526
Part1_E(1.09)Part3_E(1.82)Part11_E(1.05),1.09,1.82,1.05,0.015,1.25,1.75,1.262703714917694,1.263149391186756,1.2636945731541651,-2.272313745614669,-2.2726637771194045,-2.273197702815043,-0.1769395409646573,0.7256050115971993,1.2636617025016292
Part1_E(2.11)Part3_E(1.03)Part11_E(2.02),2.11,1.03,2.02,0.015,1.25,1.75,1.258690975198105,1.259324057258172,1.2603243686306151,-2.263784186019494,-2.2644227269914743,-2.265395202321312,0.1788883298285121,-0.7257830736356559,-1.2647016954993244
Part1_E(2.16)Part3_E(1.49)Part11_E(2.42),2.16,1.49,2.42,0.015,1.25,1.75,1.2536333547565266,1.2541462804744072,1.254834594903831,-2.261151399159625,-2.2616405577420857,-2.2623009170952506,0.1784682742137491,-0.7226225044774297,-1.25905019355749
Part1_E(1.31)Part3_E(1.55)Part11_E(1.01),1.31,1.55,1.01,0.015,1.25,1.75,1.265512948129644,1.2659962917556056,1.266647575700361,-2.274281013792251,-2.274704429095925,-2.275242705017779,0.1788443027759636,-0.7239932846470092,-1.261112310840053
Part1_E(1.29)Part3_E(1.02)Part11_E(2.19),1.29,1.02,2.19,0.015,1.25,1.75,1.2585121642921206,1.2594106177432554,1.2602811498266595,-2.263506837627833,-2.264659081226597,-2.265132171277107,0.1797727184753318,-0.7285538673650749,-1.2697829138417762
Part1_E(1.98)Part3_E(1.45)Part11_E(2.49),1.98,1.45,2.49,0.015,1.25,1.75,1.2536465534593182,1.2542024379108068,1.2548846095178907,-2.260968167045227,-2.2615576218606703,-2.2621268810114064,0.1786159371861083,-0.7231489200604633,-1.2600304988395523
Part1_E(2.41)Part3_E(2.26),2.41,2.26,1.0,0.015,1.25,1.75,1.2576258946439485,1.2578347655415196,1.2583253096644988,-2.268205752472943,-2.268402066521928,-2.268590456712512,-0.1766414365487235,0.7208443958871609,1.2552755245494045
Part1_E(1.94)Part3_E(1.57)Part11_E(1.38),1.94,1.57,1.38,0.015,1.25,1.75,1.2601499309577642,1.260570888992154,1.261281304579592,-2.26860739679378,-2.2689844337284173,-2.2695606954191905,0.1784000885477884,-0.7225440813802959,-1.2586186701037974
Part1_E(1.54)Part3_E(1.42)Part11_E(1.42),1.54,1.42,1.42,0.015,1.25,1.75,1.2617125990730906,1.2622394874893093,1.2629994297571494,-2.2695704191175405,-2.270001095761762,-2.270773369837971,0.1788370742249388,-0.7242459041317286,-1.261708684246323
Part1_E(2.45)Part3_E(2.29)Part11_E(1.77),2.45,2.29,1.77,0.015,1.25,1.75,1.2528145512495297,1.2531165646034337,1.253602218957626,-2.2629296374831003,-2.2630460386592084,-2.263630012166256,-0.1766527648757967,0.7208751203147952,1.255646120134324
