File Name,Part3_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,inner_y3,outer_y1,outer_y2,outer_y3,inner_radius_x1,inner_radius_x2,inner_radius_x3
Part1_E(1.89)Part3_E(2.31)Part7_E(1.78)Part10_E(1.14)Part11_E(1.95)Pressure(0.015),2.31,0.015,1.25,1.75,1.3333128473552134,1.3362571840458684,1.338767556957186,-2.3315149190378643,-2.3352837081537494,-2.336784315180533,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.46)Part3_E(2.42)Part7_E(2.3)Part10_E(1.76)Part11_E(1.24)Pressure(0.015),2.42,0.015,1.25,1.75,1.309193265012322,1.3119776691794902,1.314169084043043,-2.307827147490784,-2.3115253729644034,-2.312499024744389,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.01)Part3_E(1.07)Part7_E(1.92)Part10_E(1.88)Part11_E(1.57)Pressure(0.015),1.07,0.015,1.25,1.75,1.320357998675369,1.32792039226304,1.3364491413694133,-2.29972113659373,-2.312328038149922,-2.3149117145295444,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(2.24)Part3_E(1.6)Part7_E(1.34)Part10_E(1.16)Part11_E(1.07)Pressure(0.015),1.6,0.015,1.25,1.75,1.4593938463412055,1.46375415885253,1.4680535275310178,-2.45090411163734,-2.455864588423038,-2.459600679502928,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(2.36)Part3_E(1.15)Part7_E(1.86)Part10_E(1.07)Part11_E(1.93)Pressure(0.015),1.15,0.015,1.25,1.75,1.3947678149006786,1.4022228177113505,1.4107509212931963,-2.3770728252021462,-2.387927756240141,-2.393624993959698,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.19)Part3_E(2.4)Part7_E(2.02)Part10_E(1.41)Part11_E(1.07)Pressure(0.015),2.4,0.015,1.25,1.75,1.3395092432467297,1.3422092716733818,1.344353697514681,-2.338502937197077,-2.3417029740850888,-2.34307157884136,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(2.16)Part3_E(1.46)Part7_E(1.09)Part10_E(1.5)Part11_E(1.83)Pressure(0.015),1.46,0.015,1.25,1.75,1.4040380287826064,1.40932605026745,1.4149442897354745,-2.393190589906508,-2.4002331303236777,-2.404483511669504,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.26)Part3_E(2.46)Part7_E(1.15)Part10_E(1.65)Part11_E(2.32)Pressure(0.015),2.46,0.015,1.25,1.75,1.3139949702328455,1.3166867864857077,1.3187790400088084,-2.313000961165849,-2.3164546550022544,-2.3174853674882154,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.14)Part3_E(2.41)Part7_E(1.51)Part10_E(2.47)Part11_E(1.07)Pressure(0.015),2.41,0.015,1.25,1.75,1.3196067074142692,1.3223405489381062,1.3244729960205697,-2.318391232694054,-2.321829446309265,-2.3229614317504987,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.19)Part3_E(2.03)Part7_E(1.35)Part10_E(1.77)Part11_E(2.34)Pressure(0.015),2.03,0.015,1.25,1.75,1.3050285623013298,1.308439003478099,1.311217775587797,-2.3005938621665627,-2.3053808562808693,-2.3063969028925344,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.35)Part3_E(2.24)Part7_E(1.44)Part10_E(1.14)Part11_E(1.93)Pressure(0.015),2.24,0.015,1.25,1.75,1.345233848286119,1.3482078996470883,1.3506987730362658,-2.343106311668784,-2.346732032223464,-2.34835690625428,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.38)Part3_E(1.84)Part7_E(2.23)Part10_E(1.87)Part11_E(1.27)Pressure(0.015),1.84,0.015,1.25,1.75,1.3168140041370269,1.320712377978097,1.324141442401019,-2.3106295786237583,-2.316158643846325,-2.3176391643273546,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.29)Part3_E(2.44)Part7_E(2.11)Part10_E(1.98)Part11_E(2.3)Pressure(0.015),2.44,0.015,1.25,1.75,1.2683557386458455,1.271071171483672,1.2727665721953525,-2.266304916655326,-2.2704013576753304,-2.2700271184171763,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.42)Part3_E(1.14)Part7_E(1.04)Part10_E(1.45)Part11_E(2.18)Pressure(0.015),1.14,0.015,1.25,1.75,1.4080695925126454,1.4155074488435544,1.4242342143767563,-2.389961838091761,-2.4007391190516087,-2.406847296460299,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(2.15)Part3_E(1.76)Part7_E(2.28)Part10_E(1.51)Part11_E(1.19)Pressure(0.015),1.76,0.015,1.25,1.75,1.352206155933949,1.356398340612175,1.3604454899490366,-2.345444520694946,-2.3511638112901307,-2.3536832819501874,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
