principal component 1 AVW,principal component 2 AVW,principal component 1 Bottom Tissue,principal component 2 Bottom Tissue
-0.3734399068547248,-0.0423580886685883,-5.309648142157973,-0.0005112932401008
0.0637124665051489,0.0489306729176157,-5.309697945222471,-0.0006833975470911
0.0225133017936501,-0.0704750679106927,-5.309673070094679,-0.0006062618985881
-0.2841941064327546,-0.0610116318257997,-5.309642655809952,-0.0003664439262877
-0.1766893703443711,0.092792264888329,-5.309673814692853,-0.0002956805862948
0.0370103509347135,0.0582736589029314,-5.309682255747438,-3.9539393047570485e-05
0.0179070280404961,0.0547394253676992,-5.309689707852756,-0.0004912323471957
0.4226914916244381,-0.0792829900296642,9.828495786873171,0.0001196073484016
0.4321592801210664,-0.0158950681841363,9.828514040403658,-0.000275563536836
-0.0135482412397116,0.0134356119776812,-5.3096852871045,-0.0006355920001094
-0.1480416023951731,0.1117039109415395,-5.309673860676535,-9.46623789734544e-05
0.0358789234826174,0.048414805573263,-5.309692856934151,-0.0005859617649061
-0.1854879080321481,0.0332640791123412,-5.309653878459177,-3.522687458982425e-05
0.0369771973603979,-0.0737717664593742,-5.309631181878258,0.0005587083738316
-0.2710782397491669,-0.0672590094136375,-5.309650708305748,-0.0005331372888442
-0.2127552376981613,0.0228452411714483,-5.309654080060507,-0.0001563859467827
0.1238808252038458,-0.0222084824787738,9.82847647668659,-0.0005981198468452
-0.1958203019629968,0.0150528415695267,-5.309654462591009,-0.0001695361358532
-0.2972981244308448,-0.0648545314751851,-5.309606317505973,0.0003223248799317
0.3374747852114795,-0.0443605003501408,9.828499609735772,-0.0006666874534471
-0.1049278442347507,2.973616353696674e-05,-5.309653475329566,-1.0714324132743831e-05
-0.2242964435403767,0.0372766333524111,-5.309654674009286,-0.0001261653717136
0.0389237788001679,0.1032554528476042,-5.309694532541417,-0.0001928807011211
-0.4089865414230645,-0.0384257376232086,-5.309644038989303,-0.000453785163436
0.0948102161967542,0.1788010356828552,9.82850626822576,-0.0005432626012918
-0.1989048343313399,-0.0247678519970441,-5.309667954725667,-0.0006754257221142
0.0220470491855504,0.016959747007719,-5.30964945371125,0.0007648284899695
