principal component 1 AVW,principal component 2 AVW,principal component 1 Bottom Tissue,principal component 2 Bottom Tissue
0.3563415262883836,-0.1077403389425362,8.904819909843027,-0.0008887659332994
-0.2791185735477166,0.0767712420321813,-6.233317400616415,0.0003827985655731
0.1929641891673137,-0.0519866990265935,8.904783577840437,0.0012596808429883
0.4858019168271473,0.1120963106708552,8.904804533916025,-0.0001392083485848
0.1858273082253756,0.1202396776593444,8.904736979681772,0.0003569206493795
-0.2024510458022607,-0.0062129022108989,-6.233332605132367,0.0007930329545622
0.4798848588530358,-0.0130917829674926,8.904820015435504,-0.0008554014900357
-0.0899319352836492,-0.0051335707020621,-6.233394337186335,-0.0006410042751227
0.516969227701694,-0.0303016888149247,8.904837009009123,0.0002363619795852
-0.0986355788258835,-0.1328760139265561,-6.233401225999334,-0.0001509429045637
-0.4207077525014346,-0.0309874051302046,-6.233361210328479,-0.0003344357192063
-0.4485189705171782,0.0409691129116681,-6.233377439209374,-0.0009056227281571
0.2968353410517032,0.0626051439878931,8.904789733085567,-0.0006573138169576
-0.416159502219981,-0.0035760252532569,-6.233304280664416,0.0008254447806562
-0.0001170472709084,-0.0265455615849348,-6.233395343844163,-0.0002436729087573
-0.1454088837066488,0.0768441212743111,-6.233362318687111,-0.0003180604002477
-0.2941334504185101,-0.064064974338835,-6.2333721679875165,-0.0002350743633138
-0.0553061400507088,0.0204529487378657,-6.233327240082293,0.001482879378319
-0.1481527949902968,-0.0427956066855958,-6.233398336168814,-0.0007484678168033
-0.5306501178678706,0.0326046600183573,-6.233365061495556,-0.0007316537843701
-0.155635497889921,0.0426020941948303,-6.233388081813771,-0.0008003652456207
-0.2322630446272034,-0.0111493478434897,-6.233371192444216,-0.000305482096484
-0.1901529857213917,0.0906422105130461,-6.233364837343031,-0.0005192768001606
0.696288449049696,-0.0262663241683459,8.904843906822455,-0.0005147507903094
0.3764036949829196,0.1675769719642937,8.904753106875907,0.0013316912027942
-0.3134790679499909,-0.0204101727215141,-6.233386223214365,-0.000795994455967
-0.2062805703474377,-0.1221324728647176,-6.233402960536273,-0.0007231670686798
