File Name,E1,E2,E3,Apex,principal component 1 AVW,principal component 2 AVW,principal component 1 Bottom Tissue,principal component 2 Bottom Tissue
_Part2_E(1)_Part8_E(1.1866)_Part9_E(1)_Part12_E(1.3131)_Part27_E(2.9257),1.1866,1.3131,2.9257,-5.72642112945,0.49621339551496396,-0.01056651691769549,9.525153647006768,-0.000859747017497032
_Part2_E(1)_Part8_E(2.0482)_Part9_E(1)_Part12_E(2.8933)_Part27_E(2.4893),2.0482,2.8933,2.4893,-5.87508037663,-0.37426090207442836,-0.03760787347802148,-5.613042817391758,-0.0006145943546116015
_Part2_E(1)_Part8_E(2.0605)_Part9_E(1)_Part12_E(2.473)_Part27_E(1.5268),2.0605,2.473,1.5268,-5.84898620051,-0.28573991764329065,-0.01730910236835336,-5.613005674453975,0.0003481427906989764
_Part2_E(1)_Part8_E(2.0614)_Part9_E(1)_Part12_E(1.7776)_Part27_E(1.6174),2.0614,1.7776,1.6174,-5.78223184408,-0.05864446947509641,0.032900743795223696,-5.613023566271991,0.00029784693187837676
_Part2_E(1)_Part8_E(2.2559)_Part9_E(1)_Part12_E(1.8811)_Part27_E(2.9331),2.2559,1.8811,2.9331,-5.79198354211,-0.13980765573378756,0.03894306625369239,-5.613054450138701,-0.0007822077948937807
_Part2_E(1)_Part8_E(2.9206)_Part9_E(1)_Part12_E(1.9506)_Part27_E(1.4921),2.9206,1.9506,1.4921,-5.79192523277,-0.26362816345261586,0.07188030037806817,-5.612983767119177,0.00040216603591126287
_Part2_E(1)_Part8_E(2.5629)_Part9_E(1)_Part12_E(2.8387)_Part27_E(2.5913),2.5629,2.8387,2.5913,-5.86616520655,-0.45676778230562287,0.005031736619111235,-5.613036859818289,-0.0007056061638852289
_Part2_E(1)_Part8_E(2.249)_Part9_E(1)_Part12_E(1.0757)_Part27_E(2.6474),2.249,1.0757,2.6474,-5.63899535758,0.3549948713019877,0.15357960920993946,9.525114383810731,-0.0007396837028472116
_Part2_E(1)_Part8_E(2.5835)_Part9_E(1)_Part12_E(1.7306)_Part27_E(2.135),2.5835,1.7306,2.135,-5.76847727676,-0.1299172168328864,0.0732812703218871,-5.613028686282501,-0.0002995807365827051
_Part2_E(1)_Part8_E(1.6352)_Part9_E(1)_Part12_E(2.9057)_Part27_E(1.6872),1.6352,2.9057,1.6872,-5.88182129426,-0.26489706315000966,-0.08603319636663026,-5.613030106647128,0.0001363063181748841
_Part2_E(1)_Part8_E(1.1147)_Part9_E(1)_Part12_E(1.3201)_Part27_E(1.6613),1.1147,1.3201,1.6613,-5.73059492029,0.5334654234187065,-0.02741217620719531,9.525170642374503,0.00022944681018665646
_Part2_E(1)_Part8_E(2.0951)_Part9_E(1)_Part12_E(2.9998)_Part27_E(2.0513),2.0951,2.9998,2.0513,-5.88002524724,-0.40415420342966923,-0.03725133451837962,-5.613027577908902,-0.00031536706923637395
_Part2_E(1)_Part8_E(1.8087)_Part9_E(1)_Part12_E(1.9701)_Part27_E(2.6464),1.8087,1.9701,2.6464,-5.80923765221,-0.07363616300653,-0.008137518549379833,-5.613060705274991,-0.0006228552858057872
_Part2_E(1)_Part8_E(1.6729)_Part9_E(1)_Part12_E(1.2913)_Part27_E(2.506),1.6729,1.2913,2.506,-5.70721949776,0.3124452555900592,0.06336833859564177,9.525123364910694,-0.0006607934708086412
_Part2_E(1)_Part8_E(2.8098)_Part9_E(1)_Part12_E(2.6998)_Part27_E(1.076),2.8098,2.6998,1.076,-5.85562290972,-0.4621855737257777,0.02500320529590095,-5.612935446181546,0.0012184520009388927
_Part2_E(1)_Part8_E(2.3099)_Part9_E(1)_Part12_E(2.7583)_Part27_E(1.235),2.3099,2.7583,1.235,-5.86439186915,-0.3998758256969327,-0.009801881417614655,-5.61297064645749,0.0008457155437661414
_Part2_E(1)_Part8_E(1.5899)_Part9_E(1)_Part12_E(1.9063)_Part27_E(2.1061),1.5899,1.9063,2.1061,-5.80668197701,0.016385748871724524,-0.028665859445475568,-5.613061711341789,-0.000225521380393473
