File Name,E1,E2,E3,Apex,principal component 1 AVW,principal component 2 AVW,principal component 1 Bottom Tissue,principal component 2 Bottom Tissue
_Part2_E(1)_Part8_E(1.0367)_Part9_E(1)_Part12_E(1.6924)_Part27_E(2.9734),1.0367,1.6924,2.9734,-5.79674121407,0.35634152628838367,-0.10774033894253626,8.904819909843027,-0.0008887659332994329
_Part2_E(1)_Part8_E(2.9206)_Part9_E(1)_Part12_E(1.9506)_Part27_E(1.4921),2.9206,1.9506,1.4921,-5.79192523277,-0.27911857354771663,0.07677124203218132,-6.233317400616415,0.0003827985655731349
_Part2_E(1)_Part8_E(1.3045)_Part9_E(1)_Part12_E(1.7152)_Part27_E(1.1381),1.3045,1.7152,1.1381,-5.79072434986,0.19296418916731375,-0.05198669902659354,8.904783577840437,0.0012596808429883666
_Part2_E(1)_Part8_E(1.6833)_Part9_E(1)_Part12_E(1.0656)_Part27_E(1.9367),1.6833,1.0656,1.9367,-5.64669087365,0.48580191682714735,0.11209631067085529,8.904804533916025,-0.00013920834858489078
_Part2_E(1)_Part8_E(2.2897)_Part9_E(1)_Part12_E(1.2467)_Part27_E(1.5162),2.2897,1.2467,1.5162,-5.68485133205,0.1858273082253756,0.12023967765934442,8.904736979681772,0.0003569206493795393
_Part2_E(1)_Part8_E(1.9584)_Part9_E(1)_Part12_E(2.1944)_Part27_E(1.3053),1.9584,2.1944,1.3053,-5.82843822384,-0.20245104580226075,-0.006212902210898907,-6.233332605132367,0.0007930329545622895
_Part2_E(1)_Part8_E(1.1866)_Part9_E(1)_Part12_E(1.3131)_Part27_E(2.9257),1.1866,1.3131,2.9257,-5.72642112945,0.47988485885303583,-0.013091782967492655,8.904820015435504,-0.0008554014900357711
_Part2_E(1)_Part8_E(1.8087)_Part9_E(1)_Part12_E(1.9701)_Part27_E(2.6464),1.8087,1.9701,2.6464,-5.80923765221,-0.08993193528364929,-0.005133570702062167,-6.233394337186335,-0.0006410042751227783
_Part2_E(1)_Part8_E(1.1147)_Part9_E(1)_Part12_E(1.3201)_Part27_E(1.6613),1.1147,1.3201,1.6613,-5.73059492029,0.516969227701694,-0.03030168881492479,8.904837009009123,0.00023636197958525222
_Part2_E(1)_Part8_E(1.2819)_Part9_E(1)_Part12_E(2.703)_Part27_E(1.9896),1.2819,2.703,1.9896,-5.87767013489,-0.09863557882588352,-0.13287601392655612,-6.233401225999334,-0.00015094290456376945
_Part2_E(1)_Part8_E(2.0951)_Part9_E(1)_Part12_E(2.9998)_Part27_E(2.0513),2.0951,2.9998,2.0513,-5.88002524724,-0.42070775250143466,-0.03098740513020469,-6.233361210328479,-0.0003344357192063392
_Part2_E(1)_Part8_E(2.8546)_Part9_E(1)_Part12_E(2.5489)_Part27_E(2.9992),2.8546,2.5489,2.9992,-5.84512319649,-0.4485189705171782,0.04096911291166811,-6.233377439209374,-0.0009056227281571305
_Part2_E(1)_Part8_E(1.6729)_Part9_E(1)_Part12_E(1.2913)_Part27_E(2.506),1.6729,1.2913,2.506,-5.70721949776,0.2968353410517032,0.06260514398789317,8.904789733085567,-0.0006573138169576209
_Part2_E(1)_Part8_E(2.3099)_Part9_E(1)_Part12_E(2.7583)_Part27_E(1.235),2.3099,2.7583,1.235,-5.86439186915,-0.416159502219981,-0.003576025253256905,-6.233304280664416,0.0008254447806562622
