File Name,E1,E2,E3,Apex,principal component 1 AVW,principal component 2 AVW,principal component 1 Bottom Tissue,principal component 2 Bottom Tissue
_Part2_E(1)_Part8_E(1.3999)_Part9_E(1)_Part12_E(2.9784)_Part27_E(2.7731),1.3999,2.9784,2.7731,-5.88965097894,-0.18077224653718832,-0.12298551133402559,-5.75912642045593,-0.0007396614291978125
_Part2_E(1)_Part8_E(2.0605)_Part9_E(1)_Part12_E(2.473)_Part27_E(1.5268),2.0605,2.473,1.5268,-5.84898620051,-0.2769201342117758,-0.013349893087587014,-5.759062765735926,0.0003131864635648927
_Part2_E(1)_Part8_E(2.0614)_Part9_E(1)_Part12_E(1.7776)_Part27_E(1.6174),2.0614,1.7776,1.6174,-5.78223184408,-0.04947247014059385,0.035254530351713595,-5.759080657442281,0.00026262463915548075
_Part2_E(1)_Part8_E(2.2559)_Part9_E(1)_Part12_E(1.8811)_Part27_E(2.9331),2.2559,1.8811,2.9331,-5.79198354211,-0.13059574957017145,0.04187314706274265,-5.759111541903563,-0.0008170120218933526
_Part2_E(1)_Part8_E(2.9206)_Part9_E(1)_Part12_E(1.9506)_Part27_E(1.4921),2.9206,1.9506,1.4921,-5.79192523277,-0.25418978326453107,0.0756905290792686,-5.759040858393759,0.00036725912683519706
_Part2_E(1)_Part8_E(2.6112)_Part9_E(1)_Part12_E(2.0071)_Part27_E(1.6402),2.6112,2.0071,1.6402,-5.80142919431,-0.23502621127540752,0.05531551574839448,-5.759057843003034,0.00015431412375457352
_Part2_E(1)_Part8_E(2.249)_Part9_E(1)_Part12_E(1.0757)_Part27_E(2.6474),2.249,1.0757,2.6474,-5.63899535758,0.36500611936873867,0.15301825085564663,9.379057292101997,-0.000782035662843222
_Part2_E(1)_Part8_E(2.5835)_Part9_E(1)_Part12_E(1.7306)_Part27_E(2.135),2.5835,1.7306,2.135,-5.76847727676,-0.12046461659435086,0.0761416090032811,-5.75908577780882,-0.0003345234569598776
_Part2_E(1)_Part8_E(1.6352)_Part9_E(1)_Part12_E(2.9057)_Part27_E(1.6872),1.6352,2.9057,1.6872,-5.88182129426,-0.25655535115215966,-0.08222567172139202,-5.759087197995567,0.00010132750129813287
_Part2_E(1)_Part8_E(1.1147)_Part9_E(1)_Part12_E(1.3201)_Part27_E(1.6613),1.1147,1.3201,1.6613,-5.73059492029,0.5421808421835332,-0.029208670152368135,9.379113550879731,0.00018812417459833329
_Part2_E(1)_Part8_E(2.0951)_Part9_E(1)_Part12_E(2.9998)_Part27_E(2.0513),2.0951,2.9998,2.0513,-5.88002524724,-0.3954780246597314,-0.03245092357002831,-5.75908466954707,-0.0003500610776076222
_Part2_E(1)_Part8_E(1.6758)_Part9_E(1)_Part12_E(2.2705)_Part27_E(2.8378),1.6758,2.2705,2.8378,-5.83974431363,-0.122869155251611,-0.043496032526800975,-5.7591217961379995,-0.0007651026610123619
_Part2_E(1)_Part8_E(1.6729)_Part9_E(1)_Part12_E(1.2913)_Part27_E(2.506),1.6729,1.2913,2.506,-5.70721949776,0.32181701451703365,0.06311441773917942,9.379066273256516,-0.0007031744999424645
_Part2_E(1)_Part8_E(2.8402)_Part9_E(1)_Part12_E(2.4308)_Part27_E(2.1818),2.8402,2.4308,2.1818,-5.83674449014,-0.39269789572185476,0.043888347350563676,-5.7590778068287705,-0.0004659631610458954
_Part2_E(1)_Part8_E(2.3099)_Part9_E(1)_Part12_E(2.7583)_Part27_E(1.235),2.3099,2.7583,1.235,-5.86439186915,-0.3910081898406448,-0.005030531191153283,-5.759027737598349,0.0008108920957170012
_Part2_E(1)_Part8_E(1.5899)_Part9_E(1)_Part12_E(1.9063)_Part27_E(2.1061),1.5899,1.9063,2.1061,-5.80668197701,0.025123307115805214,-0.02683986624167069,-5.7591188027404545,-0.00026062170987816894
_Part2_E(1)_Part8_E(1.8622)_Part9_E(1)_Part12_E(2.3096)_Part27_E(1.2848),1.8622,2.3096,1.2848,-5.83968763378,-0.18701678174759945,-0.024370006671708834,-5.759058027567184,0.0008213800638031913
_Part2_E(1)_Part8_E(1.039)_Part9_E(1)_Part12_E(2.2535)_Part27_E(1.2528),1.039,2.2535,1.2528,-5.85422973665,0.1799254416837014,-0.16359956234982537,9.37907920998071,0.0008915233959532927
_Part2_E(1)_Part8_E(1.1355)_Part9_E(1)_Part12_E(1.1901)_Part27_E(2.2411),1.1355,1.1901,2.2411,-5.69927919417,0.6288639535634084,0.0033528897503185945,9.379110032696747,-0.00044881322501372646
_Part2_E(1)_Part8_E(2.5629)_Part9_E(1)_Part12_E(2.8387)_Part27_E(2.5913),2.5629,2.8387,2.5913,-5.86616520655,-0.447803534810145,0.010213112153126,-5.759093951658025,-0.0007401478153094853
_Part2_E(1)_Part8_E(1.6401)_Part9_E(1)_Part12_E(1.6354)_Part27_E(2.8864),1.6401,1.6354,2.8864,-5.77065475443,0.12632571455332042,0.008149879190249974,9.379055631152278,-0.0009513580069478673
_Part2_E(1)_Part8_E(2.9391)_Part9_E(1)_Part12_E(2.8854)_Part27_E(2.5588),2.9391,2.8854,2.5588,-5.86522195282,-0.5056372013767034,0.030809041590889916,-5.7590885215444425,-0.0007474552926397741
_Part2_E(1)_Part8_E(1.1224)_Part9_E(1)_Part12_E(1.2936)_Part27_E(1.1355),1.1224,1.2936,1.1355,-5.72444894362,0.5568771127919905,-0.02281532137390076,9.379128121871249,0.001353898732654412
_Part2_E(1)_Part8_E(1.1215)_Part9_E(1)_Part12_E(2.1482)_Part27_E(1.1182),1.1215,2.1482,1.1182,-5.8429941005,0.1558024975291611,-0.13336441720784023,9.379072360187584,0.0012624351046721463
