File Name,E1,E2,E3,Apex,principal component 1 AVW,principal component 2 AVW,principal component 1 Bottom Tissue,principal component 2 Bottom Tissue
_Part2_E(1)_Part8_E(1.039)_Part9_E(1)_Part12_E(2.2535)_Part27_E(1.2528),1.039,2.2535,1.2528,-5.85422973665,0.13442584996243973,-0.16227960476429565,8.06058163012004,0.0009374643976199868
_Part2_E(1)_Part8_E(2.249)_Part9_E(1)_Part12_E(1.0757)_Part27_E(2.6474),2.249,1.0757,2.6474,-5.63899535758,0.31999068102134404,0.15405870343410885,8.060559716604693,-0.0007358914251144981
_Part2_E(1)_Part8_E(2.0184)_Part9_E(1)_Part12_E(1.6193)_Part27_E(2.0718),2.0184,1.6193,2.0718,-5.76069221254,-0.011401823899600318,0.04972624791975692,-7.077601491485959,-0.00022469356406035928
_Part2_E(1)_Part8_E(1.6729)_Part9_E(1)_Part12_E(1.2913)_Part27_E(2.506),1.6729,1.2913,2.506,-5.70721949776,0.27667190799230296,0.06420700845472639,8.060568697571982,-0.0006573611094824984
_Part2_E(1)_Part8_E(1.8622)_Part9_E(1)_Part12_E(2.3096)_Part27_E(1.2848),1.8622,2.3096,1.2848,-5.83968763378,-0.23230887884391357,-0.02247122892498692,-7.077555607196944,0.0008277133340182914
_Part2_E(1)_Part8_E(2.2407)_Part9_E(1)_Part12_E(2.723)_Part27_E(2.9461),2.2407,2.723,2.9461,-5.86298804595,-0.4156787127535274,-0.006634926865071983,-7.077604756204489,-0.0008692951843931512
_Part2_E(1)_Part8_E(1.7573)_Part9_E(1)_Part12_E(2.2498)_Part27_E(1.0266),1.7573,2.2498,1.0266,-5.83664623867,-0.18685192679439766,-0.030793236809617496,-7.077541740439664,0.0015958028321323135
_Part2_E(1)_Part8_E(1.5899)_Part9_E(1)_Part12_E(1.9063)_Part27_E(2.1061),1.5899,1.9063,2.1061,-5.80668197701,-0.020172300345834688,-0.02526906472681787,-7.077616379808504,-0.0002507580772904138
_Part2_E(1)_Part8_E(2.6112)_Part9_E(1)_Part12_E(2.0071)_Part27_E(1.6402),2.6112,2.0071,1.6402,-5.80142919431,-0.2801757866132148,0.05725161832468069,-7.0775554209291975,0.0001616029905505893
_Part2_E(1)_Part8_E(2.6917)_Part9_E(1)_Part12_E(1.3898)_Part27_E(2.8355),2.6917,1.3898,2.8355,-5.71079324642,0.0023373125038375353,0.12165523478212938,-7.07760728478561,-0.0007276677806219149
_Part2_E(1)_Part8_E(1.9652)_Part9_E(1)_Part12_E(2.5596)_Part27_E(1.4793),1.9652,2.5596,1.4793,-5.85634336741,-0.32154516448367854,-0.024918186642036908,-7.077560643851482,0.0004001870151156365
_Part2_E(1)_Part8_E(2.8945)_Part9_E(1)_Part12_E(1.0962)_Part27_E(1.2392),2.8945,1.0962,1.2392,-5.63680320743,0.20243463781620716,0.17890177300784518,8.060487636585751,0.0009762622972159947
_Part2_E(1)_Part8_E(1.9681)_Part9_E(1)_Part12_E(2.7461)_Part27_E(1.1378),1.9681,2.7461,1.1378,-5.86800703916,-0.3636328175926371,-0.03340322241246551,-7.077528663300834,0.001124858156716301
_Part2_E(1)_Part8_E(1.3045)_Part9_E(1)_Part12_E(1.7152)_Part27_E(1.1381),1.3045,1.7152,1.1381,-5.79072434986,0.17293809211922292,-0.05049350068658786,8.060562541094743,0.0012607934892755078
_Part2_E(1)_Part8_E(1.1866)_Part9_E(1)_Part12_E(1.3131)_Part27_E(2.9257),1.1866,1.3131,2.9257,-5.72642112945,0.45980823765562867,-0.011326593252354899,8.06059897988084,-0.0008540646173693506
_Part2_E(1)_Part8_E(1.006)_Part9_E(1)_Part12_E(1.1804)_Part27_E(2.4116),1.006,1.1804,2.4116,-5.70239094863,0.6762244543462796,-0.024271902078111935,8.060622870724059,-0.0005105681691615097
_Part2_E(1)_Part8_E(2.3208)_Part9_E(1)_Part12_E(1.027)_Part27_E(1.1383),2.3208,1.027,1.1383,-5.62204237281,0.35611749922431485,0.16931977534806592,8.060532069585038,0.0013363191490817867
_Part2_E(1)_Part8_E(1.1224)_Part9_E(1)_Part12_E(1.2936)_Part27_E(1.1355),1.1224,1.2936,1.1355,-5.72444894362,0.5116122766885493,-0.02210412667618874,8.060630539994014,0.0014124145838927897
_Part2_E(1)_Part8_E(2.2559)_Part9_E(1)_Part12_E(1.8811)_Part27_E(2.9331),2.2559,1.8811,2.9331,-5.79198354211,-0.17577486799387063,0.043663890706140275,-7.077609117473139,-0.0008072757320145052
_Part2_E(1)_Part8_E(2.951)_Part9_E(1)_Part12_E(2.5485)_Part27_E(1.4515),2.951,2.5485,1.4515,-5.84427157934,-0.4803099455208978,0.046310616819016666,-7.07753070460365,0.0003423418731444248
_Part2_E(1)_Part8_E(1.3625)_Part9_E(1)_Part12_E(1.37)_Part27_E(1.143),1.3625,1.37,1.143,-5.73227678067,0.335659576434713,0.008826756008297196,8.060582193593048,0.0013117255444647562
_Part2_E(1)_Part8_E(2.8742)_Part9_E(1)_Part12_E(1.7453)_Part27_E(2.3869),2.8742,1.7453,2.3869,-5.76713095132,-0.2103509755169929,0.09163976829115197,-7.077585873137551,-0.0005266736521733736
_Part2_E(1)_Part8_E(1.5171)_Part9_E(1)_Part12_E(1.9034)_Part27_E(2.746),1.5171,1.9034,2.746,-5.80802136026,0.006432341491369769,-0.03509100645081681,-7.077630830305531,-0.0006742897896000677
_Part2_E(1)_Part8_E(2.5629)_Part9_E(1)_Part12_E(2.8387)_Part27_E(2.5913),2.5629,2.8387,2.5913,-5.86616520655,-0.4930001914685147,0.012438585239747483,-7.077591527312799,-0.0007315564830792193
_Part2_E(1)_Part8_E(2.9022)_Part9_E(1)_Part12_E(2.9682)_Part27_E(1.562),2.9022,2.9682,1.562,-5.87009063063,-0.5625248178760273,0.02816634560375904,-7.0775391750899805,0.00012291971783259532
_Part2_E(1)_Part8_E(1.0439)_Part9_E(1)_Part12_E(2.4637)_Part27_E(2.1792),1.0439,2.4637,2.1792,-5.86919452112,0.07643866587913287,-0.17596233093006602,8.06057844937421,-0.0004437918418793653
_Part2_E(1)_Part8_E(2.9378)_Part9_E(1)_Part12_E(1.8113)_Part27_E(1.8913),2.9378,1.8113,1.8913,-5.77513210828,-0.2463306650330604,0.08901525143076432,-7.077564535841311,-0.00012870636445044936
_Part2_E(1)_Part8_E(1.0367)_Part9_E(1)_Part12_E(1.6924)_Part27_E(2.9734),1.0367,1.6924,2.9734,-5.79674121407,0.33637886828075225,-0.10612160227542096,8.06059887443894,-0.000888409112820468
_Part2_E(1)_Part8_E(1.6348)_Part9_E(1)_Part12_E(2.4438)_Part27_E(2.5993),1.6348,2.4438,2.5993,-5.85374150994,-0.20153051648148024,-0.05760737536627064,-7.077615400408734,-0.0006388219548527696
_Part2_E(1)_Part8_E(1.199)_Part9_E(1)_Part12_E(2.0871)_Part27_E(1.8826),1.199,2.0871,1.8826,-5.83510793676,0.08426194850755299,-0.10835145184644866,8.060570226013468,-0.00016268802641048678
_Part2_E(1)_Part8_E(1.7035)_Part9_E(1)_Part12_E(2.5963)_Part27_E(1.1646),1.7035,2.5963,1.1646,-5.86291791883,-0.2599471331554845,-0.057091903534552055,-7.07755167011122,0.0011205927098485034
_Part2_E(1)_Part8_E(2.0753)_Part9_E(1)_Part12_E(1.2429)_Part27_E(2.7576),2.0753,1.2429,2.7576,-5.68755029277,0.2104264882155478,0.10843121956057475,8.060554476711008,-0.0008195572951703838
_Part2_E(1)_Part8_E(1.8764)_Part9_E(1)_Part12_E(1.5542)_Part27_E(1.9873),1.8764,1.5542,1.9873,-5.75305029735,0.056136601496734835,0.044785752073008715,8.060534101606372,-0.0003011948490880062
_Part2_E(1)_Part8_E(1.6857)_Part9_E(1)_Part12_E(1.7791)_Part27_E(1.2539),1.6857,1.7791,1.2539,-5.78943540874,0.0006195530141315252,-0.0012926517999588415,-7.077583744179533,0.00100757918667881
_Part2_E(1)_Part8_E(1.0527)_Part9_E(1)_Part12_E(1.3719)_Part27_E(2.3655),1.0527,1.3719,2.3655,-5.74379782829,0.5012909933802532,-0.05279156304094245,8.06061098706859,-0.0005047159614760614
_Part2_E(1)_Part8_E(2.2633)_Part9_E(1)_Part12_E(1.5322)_Part27_E(2.5832),2.2633,1.5322,2.5832,-5.74277875865,-0.014882143615468536,0.07886144567182064,-7.077608379770616,-0.0005972668841222351
_Part2_E(1)_Part8_E(1.1215)_Part9_E(1)_Part12_E(2.1482)_Part27_E(1.1182),1.1215,2.1482,1.1182,-5.8429941005,0.11034799150169462,-0.13200388402118257,8.060574779352937,0.0013084453702056223
_Part2_E(1)_Part8_E(1.6833)_Part9_E(1)_Part12_E(1.0656)_Part27_E(1.9367),1.6833,1.0656,1.9367,-5.64669087365,0.4655785956656779,0.11391644778219359,8.060583497676745,-0.0001358703636340766
_Part2_E(1)_Part8_E(2.6368)_Part9_E(1)_Part12_E(2.3134)_Part27_E(2.4325),2.6368,2.3134,2.4325,-5.82961685007,-0.3798774936378623,0.04041636304043517,-7.077587454270411,-0.0006050001775007028
_Part2_E(1)_Part8_E(2.5068)_Part9_E(1)_Part12_E(2.3227)_Part27_E(1.7388),2.5068,2.3227,1.7388,-5.83187226546,-0.3637334558101267,0.031662127965383674,-7.077561361361279,-9.046907506487634e-07
_Part2_E(1)_Part8_E(2.5995)_Part9_E(1)_Part12_E(2.0166)_Part27_E(2.8989),2.5995,2.0166,2.8989,-5.80255011508,-0.2816396151000392,0.056199477764550906,-7.077601278051722,-0.0008192321596014728
_Part2_E(1)_Part8_E(1.4094)_Part9_E(1)_Part12_E(1.7271)_Part27_E(1.1525),1.4094,1.7271,1.1525,-5.78932946344,0.12132439921830462,-0.0339250298176645,8.060543977579195,0.0011812214135933758
