1.125000000000000000e+00,0.000000000000000000e+00,2.600000000000000089e+00
1.625000000000000000e+00,0.000000000000000000e+00,2.600000000000000089e+00
0.000000000000000000e+00,1.125000000000000000e+00,2.600000000000000089e+00
0.000000000000000000e+00,1.625000000000000000e+00,2.600000000000000089e+00
-1.125000000000000000e+00,0.000000000000000000e+00,2.600000000000000089e+00
-1.625000000000000000e+00,0.000000000000000000e+00,2.600000000000000089e+00
0.000000000000000000e+00,-1.125000000000000000e+00,2.600000000000000089e+00
0.000000000000000000e+00,-1.625000000000000000e+00,2.600000000000000089e+00
1.125000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.625000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
0.000000000000000000e+00,1.125000000000000000e+00,4.000000000000000000e+00
0.000000000000000000e+00,1.625000000000000000e+00,4.000000000000000000e+00
-1.125000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
-1.625000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
0.000000000000000000e+00,-1.125000000000000000e+00,4.000000000000000000e+00
0.000000000000000000e+00,-1.625000000000000000e+00,4.000000000000000000e+00
1.250000000000000000e+00,0.000000000000000000e+00,2.600000000000000089e+00
1.375000000000000000e+00,0.000000000000000000e+00,2.600000000000000089e+00
1.500000000000000000e+00,0.000000000000000000e+00,2.600000000000000089e+00
1.625000000000000000e+00,0.000000000000000000e+00,2.774999999999999911e+00
1.625000000000000000e+00,0.000000000000000000e+00,2.950000000000000178e+00
1.625000000000000000e+00,0.000000000000000000e+00,3.125000000000000000e+00
1.625000000000000000e+00,0.000000000000000000e+00,3.299999999999999822e+00
1.625000000000000000e+00,0.000000000000000000e+00,3.475000000000000089e+00
1.625000000000000000e+00,0.000000000000000000e+00,3.649999999999999911e+00
1.625000000000000000e+00,0.000000000000000000e+00,3.825000000000000178e+00
1.500000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.375000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.250000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.125000000000000000e+00,0.000000000000000000e+00,3.825000000000000178e+00
1.125000000000000000e+00,0.000000000000000000e+00,3.649999999999999911e+00
1.125000000000000000e+00,0.000000000000000000e+00,3.475000000000000089e+00
1.125000000000000000e+00,0.000000000000000000e+00,3.299999999999999822e+00
1.125000000000000000e+00,0.000000000000000000e+00,3.125000000000000000e+00
1.125000000000000000e+00,0.000000000000000000e+00,2.950000000000000178e+00
1.125000000000000000e+00,0.000000000000000000e+00,2.774999999999999911e+00
1.604993550000000102e+00,2.542060059999999844e-01,2.600000000000000089e+00
1.545466840000000008e+00,5.021526160000000516e-01,2.600000000000000089e+00
1.447885599999999995e+00,7.377345619999999826e-01,2.600000000000000089e+00
1.314652619999999938e+00,9.551510349999999816e-01,2.600000000000000089e+00
1.149048520000000018e+00,1.149048520000000018e+00,2.600000000000000089e+00
9.551510349999999816e-01,1.314652619999999938e+00,2.600000000000000089e+00
7.377345619999999826e-01,1.447885599999999995e+00,2.600000000000000089e+00
5.021526160000000516e-01,1.545466840000000008e+00,2.600000000000000089e+00
2.542060059999999844e-01,1.604993550000000102e+00,2.600000000000000089e+00
0.000000000000000000e+00,1.625000000000000000e+00,2.774999999999999911e+00
