principal component 1 AVW,principal component 2 AVW,principal component 1 Bottom Tissue,principal component 2 Bottom Tissue
0.4962133955149639,-0.0105665169176954,9.525153647006768,-0.000859747017497
-0.3742609020744283,-0.0376078734780214,-5.613042817391758,-0.0006145943546116
-0.2857399176432906,-0.0173091023683533,-5.613005674453975,0.0003481427906989
-0.0586444694750964,0.0329007437952236,-5.613023566271991,0.0002978469318783
-0.1398076557337875,0.0389430662536923,-5.613054450138701,-0.0007822077948937
-0.2636281634526158,0.0718803003780681,-5.612983767119177,0.0004021660359112
-0.4567677823056228,0.0050317366191112,-5.613036859818289,-0.0007056061638852
0.3549948713019877,0.1535796092099394,9.525114383810733,-0.0007396837028472
-0.1299172168328864,0.0732812703218871,-5.613028686282501,-0.0002995807365827
-0.2648970631500096,-0.0860331963666302,-5.613030106647128,0.0001363063181748
0.5334654234187065,-0.0274121762071953,9.525170642374505,0.0002294468101866
-0.4041542034296692,-0.0372513345183796,-5.613027577908902,-0.0003153670692363
-0.07363616300653,-0.0081375185493798,-5.613060705274991,-0.0006228552858057
0.3124452555900592,0.0633683385956417,9.525123364910694,-0.0006607934708086
-0.4621855737257777,0.0250032052959009,-5.612935446181546,0.0012184520009388
-0.3998758256969327,-0.0098018814176146,-5.61297064645749,0.0008457155437661
0.0163857488717245,-0.0286658594454755,-5.613061711341789,-0.0002255213803934
-0.1861385286284597,-0.0103170683727071,-5.6129989710239405,0.0008126628744098
0.1721504916852878,-0.164334784156262,9.525136300849445,0.000933615119932
0.6199195420989837,0.0057563753424713,9.525167124446453,-0.0004072092197646
-0.1888306554622261,-0.1262561784143748,-5.613069328736096,-0.0007048380233081
-0.1747982217129966,0.0866317201315081,-5.613031205237853,-0.0005008593181833
-0.5147355074554053,0.0252098700683411,-5.613031429671956,-0.0007130129423085
-0.0392578694290078,0.0177942907544163,-5.612993604964041,0.0015022946318179
0.147814668149182,-0.1342702054283007,9.525129450876786,0.0013044901653539
