principal component 1 AVW,principal component 2 AVW,principal component 1 Bottom Tissue,principal component 2 Bottom Tissue
-0.0921802751709588,-0.1323236698464728,-6.515198064797633,-0.0001625612561593
0.1995392720880736,-0.0519187759343409,8.622986734845433,0.0012948223986014
-0.2754125252812462,-0.0803103425344528,-6.515160579268998,0.0001075949630123
-0.138628728159884,0.0774567288998407,-6.515159157023207,-0.0003285407038623
0.3035920664611696,0.0624947519769199,8.62299289592859,-0.0006210009494907
-0.3889680337773958,-0.0063626009264165,-6.515180557405391,-0.0008721897007517
-0.1998084257241031,-0.1214047682860136,-6.515199797717839,-0.0007342740804512
-0.4095229987718027,-0.0025303987798646,-6.515101122219655,0.0008189753380828
-0.5239887612987703,0.0337995043883862,-6.515161898701932,-0.0007405232114226
-0.3850950510318237,0.0375429514484263,-6.515157867782049,-0.0005308589945675
0.0065059342836717,-0.0261576292936989,-6.515192182394565,-0.0002557931774115
0.0154873199604467,0.048815714221599,-6.515177294130162,-0.0002294267097657
-0.2948708142439205,-0.0249401383121738,-6.515136448009565,0.0004004865163333
-0.3068586918187087,-0.0195230229303363,-6.515183060196686,-0.0008062529020324
0.160710106981529,-0.1635982620687069,8.62300582468002,0.0009729972645271
-0.2723526085182651,0.077588919894626,-6.515114240938125,0.0003745414629146
0.6103780655184754,0.0013942780385659,8.623036653521412,-0.0003682644558104
0.7028643655281185,-0.0270568948750404,8.62304706851507,-0.0004823459103098
0.3833496430095706,0.1673542995507142,8.62295626296685,0.0013639291594883
0.5278567521692513,-0.0550958547453514,8.623035184923692,-0.0004736539488961
-0.3369815303750464,-0.03330651071603,-6.5151044691683975,0.0011279339788563
-0.0678176006142589,0.0362632143646517,-6.515154039581353,0.000268223948084
0.3624221766750755,0.0069521831968521,8.623006387043121,0.0013392184188356
0.1078611774453521,0.0083870193764815,8.622982255388498,-0.0008684359248628
0.0330803512716862,-0.0360516607864743,-6.515206631909404,-0.0006801534559742
-0.2501467554156684,-0.061836034304185,-6.515126919682012,0.0010989773518634
-0.535740724659653,0.028903656511681,-6.515114978674975,0.0001249087072773
-0.0948402316196191,0.0773810137345346,-6.515100969977568,0.0012275342785312
-0.2193467429753386,0.0888032879252791,-6.515140338757012,-0.0001301678809838
0.1106978584606466,-0.1095257082455284,8.622994423263204,-0.0001240638601847
0.1479765144660846,-0.0352109114616423,8.622968171587381,0.0012178263698982
-0.1749436403528678,-0.0579820577508898,-6.515191202117759,-0.0006427365137822
0.2296984413329015,0.1773643838281576,8.622911831057614,0.0010124960320416
-0.2333546174405098,-0.0573057784626684,-6.515127475933777,0.0011216483875041
0.2374795612802744,0.1068921874416127,8.622978675508246,-0.0007810809370205
0.19269339392026,0.1203260910586509,8.62294013963839,0.0003939963809979
0.0273690802902615,-0.0022445183631686,-6.515159549672779,0.0010037083451191
