_Part2_E(1)_Part8_E(1.60543)_Part9_E(1)_Part12_E(1.56004)_Part27_E(1),-5.7598496603,1.60543,1.56004,8.246944379108701,8.218890341730663,8.111056309520347,7.930306982491684,7.682900659530654,7.374712794766152,7.011459553940859,6.59892137078212,6.143166503372811,5.650774590522214,5.129060208136881,4.58629642559151,4.031938362099825,3.476846743085432,2.9335114565526945,-0.6797875651271641,-0.12681316718687377,0.41686110882481003,0.9437216148735981,1.4454246060072407,1.9133472567423684,2.339138677451323,2.7152709307490004,3.0355900478796825,3.2958670451038796,3.4943489400851617,3.6323097682769987,3.714601599309601,3.750205553376749,3.7527828176226303
_Part2_E(1)_Part8_E(1.60548)_Part9_E(1)_Part12_E(1.09237)_Part27_E(1),-5.65668643526,1.60548,1.09237,8.251116838345073,8.230792778482678,8.13062349795799,7.955711584713359,7.71138114416957,7.403254616990696,7.037329596848945,6.620055648189504,6.158411123995404,5.6599799835523585,5.133028610213624,4.586582629164848,4.030503725188921,3.4755664604308265,2.933535092162499,-0.5702649263933758,-0.01736948425094539,0.5269612278179627,1.0547437910511952,1.5568625144906432,2.0237690621061115,2.4461820799191814,2.8157868231270777,3.125934783226534,3.3723433151376563,3.553795264327793,3.6728385939353956,3.736486011893887,3.756914598055527,3.7521654313152792
_Part2_E(1)_Part8_E(1.60589)_Part9_E(1)_Part12_E(2.78034)_Part27_E(1),-5.87568621947,1.60589,2.78034,8.240433244328626,8.202538738296258,8.085353033821738,7.8975814399146165,7.646456812815128,7.338111279140527,6.977947959031405,6.571012689298026,6.1223657465666745,5.637453570425968,5.122480486573195,4.584780429960651,4.03318866794197,3.4784135234184506,2.9334080979853936,-0.8090939587689376,-0.2564676444764723,0.2863136252565789,0.8121210114778672,1.3134028745203046,1.7825544615377813,2.2122875940408795,2.5960003554325892,2.928146778544024,3.2046065331701397,3.423054613605442,3.583331026179712,3.6878104767937128,3.7417720584549117,3.7537689388131934
_Part2_E(1)_Part8_E(1.60938)_Part9_E(1)_Part12_E(2.76304)_Part27_E(1),-5.87464747072,1.60938,2.76304,8.24043832162855,8.202551107260904,8.08537706611259,7.897608748938727,7.646472982464291,7.338101298270341,6.977900361680224,6.570922400645784,6.1222356346335545,5.637294703510999,5.12231109643268,4.584623580726502,4.0330686307798915,3.478350856926028,2.9334134343300367,-0.8080540974736429,-0.25545600428361015,0.28729664426776347,0.8130720093217206,1.3143145291525005,1.783415309444185,2.2130825135675454,2.59671175285689,2.9287564768869054,3.205098363749511,3.4234177103306966,3.5835638225873767,3.687925405824229,3.7418009549705475,3.7537691448570856
_Part2_E(1)_Part8_E(1.61095)_Part9_E(1)_Part12_E(1.6765)_Part27_E(1),-5.77725847294,1.61095,1.6765,8.246224763755752,8.216719396377238,8.107411818165241,7.925502077278363,7.677433633084068,7.369142548908189,7.006306684784429,6.594594890203837,6.139916196864311,5.648669011420093,5.12799030823125,4.58600482211318,4.0320742410861,3.4770463991245397,2.9335044689068313,-0.6989953617432436,-0.14608272702817762,0.39740635956251713,0.9240248413874081,1.4255606883992291,1.8935589521680434,2.3198438209044023,2.69704067448251,3.019098139463381,3.2818101441180025,3.4833379734505,3.6247323242212888,3.710455359970246,3.748902766039867,3.752925804598423
_Part2_E(1)_Part8_E(1.61428)_Part9_E(1)_Part12_E(1.37523)_Part27_E(1),-5.72638879671,1.61428,1.37523,8.24800947308451,8.222331748508521,8.116893880462074,7.937993223133527,7.6915828685299035,7.383449243666689,7.019389707757581,6.605390149404257,6.1478025837861505,5.65352274985021,5.130167707500666,4.58625343478881,4.0313724251027425,3.476371284357157,2.9335283281830966,-0.6443124337033926,-0.09142976126938746,0.45236869016664916,0.9794278588253581,1.4811657475358506,1.9486715833324963,2.3733039770517053,2.747289082928721,3.0643187581943976,3.320148722671994,3.513196718373953,3.645140669098696,3.7215168400273972,3.7523179973207834,3.752591567715905
_Part2_E(1)_Part8_E(1.61507)_Part9_E(1)_Part12_E(2.6707)_Part27_E(1),-5.86913934514,1.61507,2.6707,8.240666338351163,8.20315401315515,8.086326056614551,7.898808159153613,7.647792986865409,7.339404996447631,6.979065250138397,6.571856230652094,6.122886656115189,5.637656295002045,5.122420781070748,4.584556428298925,4.032925045819564,3.478238752856829,2.933424793661888,-0.8019637426781083,-0.24939484239298526,0.2933352884573984,0.8190816587872429,1.3202596271447813,1.7892224865509943,2.218639049338318,2.6018712319893615,2.9333516399756143,3.2089611525961597,3.4264065078163894,3.5855978871067133,3.689026500281268,3.7421421703366375,3.7537309182905587
_Part2_E(1)_Part8_E(1.61512)_Part9_E(1)_Part12_E(2.31001)_Part27_E(1),-5.84420429555,1.61512,2.31001,8.242443911316345,8.207185597182846,8.092417053547388,7.906407482474088,7.656165401022455,7.347774313244017,6.986728382178887,6.578268101852377,6.127715969271579,5.640812156421974,5.1240501822640105,4.5850125847297045,4.032706592719238,3.477899798097548,2.9334558276909206,-0.7734952403340628,-0.22080740987922023,0.3221263019074539,0.8480876862240888,1.3493286712165187,1.817988306511395,2.246509747749304,2.628057241117876,2.9569331078849057,3.228994728931463,3.4420715292850086,3.596381962652509,3.6949504959535484,3.744024593853448,3.7534917032963753
_Part2_E(1)_Part8_E(1.61566)_Part9_E(1)_Part12_E(1.73644)_Part27_E(1),-5.7854422742,1.61566,1.73644,8.24577744972442,8.215508960654525,8.10545762156232,7.922976118850721,7.67459044223168,7.366261058200023,7.003644083507362,6.592352458635976,6.138217121272693,5.647548179782774,5.1273960866838,4.585812812119553,4.032113017333906,3.477135228144701,2.933503008417646,-0.708144395621858,-0.15530311346866532,0.3880670793961644,0.9145463046303701,1.415982873488661,1.884001087282391,2.310509037839242,2.6882064079628947,3.0110922718927124,3.2749728957634145,3.477969538064756,3.621026250101208,3.7084176764516275,3.7482568554289424,3.753003019539828
_Part2_E(1)_Part8_E(1.61678)_Part9_E(1)_Part12_E(1.27416)_Part27_E(1),-5.70455531279,1.61678,1.27416,8.248748408156448,8.224635248695565,8.120787354452503,7.943117005212237,7.697370063866369,7.389272201517494,7.0246751225836235,6.609702789902593,6.150897649836455,5.655366857375905,5.130928501244665,4.586257829003905,4.031033472156637,3.476083671252129,2.9335325009903093,-0.6212397783874878,-0.06840233791070172,0.4755098231113963,1.00274237519259,1.504550735428555,1.9718294409289536,2.395741522249536,2.7683478768242415,3.083236642397291,3.3361525704552935,3.525626399659336,3.653604229277094,3.7260768926149153,3.753709330449934,3.7524699644621595
