_Part2_E(1)_Part8_E(1.04063)_Part9_E(1)_Part12_E(2.83069)_Part27_E(1),-5.89090296643,1.04063,2.83069,-0.4224081520145883,-0.09900876932933565
_Part2_E(1)_Part8_E(1.73443)_Part9_E(1)_Part12_E(1.76175)_Part27_E(1),-5.78618553596,1.73443,1.76175,-0.3841029435648403,0.10219414378556083
_Part2_E(1)_Part8_E(2.05875)_Part9_E(1)_Part12_E(2.25322)_Part27_E(1),-5.96742264658,2.05875,2.25322,0.8065110955794285,-0.0031853744562251635
